Gene_acc,Gene_id,DM1,DM2,DM3,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
5054,Tb927.8.7410,7820400.0,8189700.0,8470800.0,8467900.0,8481100.0,8263600.0,8954200.0,8896800.0,8790200.0,"calreticulin, putative"
5055,Tb927.8.7440,236900.0,240130.0,266690.0,293530.0,314300.0,301140.0,370470.0,337150.0,375150.0,"lipase, putative"
5056,Tb927.8.7450,246280.0,264730.0,277610.0,245660.0,258780.0,255860.0,291200.0,295040.0,288350.0,"myosin heavy chain kinase A, putative"
5057,Tb927.8.7470,68526.0,72245.0,68403.0,65939.0,65950.0,65325.0,64646.0,62675.0,64301.0,"hypothetical protein, conserved"
5058,Tb927.8.7480,668380.0,699020.0,733320.0,702510.0,731940.0,685580.0,680460.0,682950.0,730480.0,"hypothetical protein, conserved"
5059,Tb927.8.7490,1598000.0,1630200.0,1764500.0,1582400.0,1682700.0,1601000.0,1646200.0,1581000.0,1700500.0,symplekin
5060,Tb927.8.750,936800.0,1006600.0,1000700.0,623510.0,614910.0,618150.0,645060.0,675140.0,671780.0,"nucleolar RNA-binding protein, putative"
5061,Tb927.8.7510,711750.0,729510.0,767300.0,697160.0,702670.0,692390.0,791640.0,827560.0,776040.0,"p-nitrophenylphosphatase, putative"
5062,Tb927.8.7520,338210.0,356860.0,368600.0,325740.0,341310.0,339670.0,338790.0,333310.0,341350.0,"aminopeptidase, putative"
5063,Tb927.8.7530,1293100.0,1336600.0,1368300.0,1324900.0,1289800.0,1316600.0,1380800.0,1349900.0,1363400.0,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative"
5064,Tb927.8.7560,148570.0,155660.0,161540.0,148770.0,160680.0,160400.0,152400.0,159200.0,155870.0,"CorA-like Mg2+ transporter protein, putative"
5065,Tb927.8.7570,255560.0,267750.0,277830.0,281750.0,278660.0,301640.0,281530.0,283520.0,292680.0,"tRNA-dihydrouridine synthase 1, putative"
5066,Tb927.8.760,366030.0,361570.0,415310.0,359970.0,412830.0,397980.0,426520.0,370630.0,436080.0,nucleolar RNA-binding protein
5067,Tb927.8.7600,268960.0,241280.0,288800.0,242660.0,269260.0,233750.0,314550.0,271320.0,310660.0,"amino acid transporter, putative"
5068,Tb927.8.7640,447150.0,437860.0,502130.0,485480.0,525750.0,473010.0,519790.0,482470.0,528130.0,"amino acid transporter 1, putative"
5069,Tb927.8.7670,106110.0,115600.0,120520.0,126640.0,118200.0,118850.0,134560.0,139610.0,143670.0,"amino acid transporter, putative"
5070,Tb927.8.770,183060.0,210610.0,211920.0,197460.0,197420.0,193240.0,206890.0,218100.0,218120.0,SUMO-interacting motif-containing protein
5071,Tb927.8.7700,434440.0,437290.0,493820.0,518760.0,536970.0,512600.0,575810.0,552520.0,564330.0,"amino acid transporter, putative"
5072,Tb927.8.7720,68560.0,74852.0,74722.0,91135.0,96399.0,95330.0,89982.0,89777.0,92754.0,"hypothetical protein, conserved"
5073,Tb927.8.7730,436810.0,528290.0,467730.0,431400.0,400520.0,449600.0,380900.0,457740.0,374690.0,"Sphingosine N-acyltransferase, putative"
5074,Tb927.8.7770,39235.0,43296.0,43616.0,43415.0,45996.0,43300.0,45695.0,45033.0,47552.0,"aldehyde dehydrogenase family, putative"
5075,Tb927.8.7790,234500.0,224210.0,247840.0,171490.0,178620.0,168560.0,189010.0,179420.0,192680.0,"zinc finger domain, LSD1 subclass, putative"
5076,Tb927.8.7800,33205.0,34324.0,34831.0,30054.0,29984.0,30463.0,27812.0,27390.0,31560.0,"hypothetical protein, conserved"
5077,Tb927.8.7850,116100.0,122200.0,133450.0,112910.0,119190.0,115920.0,130410.0,127980.0,132950.0,"hypothetical protein, conserved"
5078,Tb927.8.790,57301.0,64885.0,68698.0,54984.0,57370.0,51390.0,55049.0,53875.0,53735.0,"hypothetical protein, conserved"
5079,Tb927.8.7950,3056100.0,3268700.0,3302500.0,2938000.0,2954500.0,2915800.0,3027900.0,3019600.0,3041300.0,Flagellar Member 4
5080,Tb927.8.7970,137830.0,144580.0,149410.0,171680.0,181430.0,172130.0,160340.0,163660.0,173090.0,hypothetical protein
5081,Tb927.8.7980,5346400.0,5458300.0,5870600.0,5075900.0,5264500.0,5049700.0,5335000.0,5122100.0,5284200.0,"Pyrophosphate-energized vacuolar membrane proton pump 2, putative"
5082,Tb927.8.7990,1318200.0,1354100.0,1436500.0,1287000.0,1328200.0,1294400.0,1329300.0,1326600.0,1381500.0,"Thioredoxin-like/Protein of unknown function (DUF3638)/Protein of unknown function (DUF3645), putative"
5083,Tb927.8.800,540420.0,589520.0,589930.0,580270.0,602160.0,574490.0,556690.0,566100.0,571490.0,"Domain of unknown function (DUF3437), putative"
5084,Tb927.8.8010,3089.4,2969.9,3651.7,3195.6,3344.3,3251.5,3244.2,3411.9,2854.9,"hypothetical protein, conserved"
5085,Tb927.8.8020,169620.0,183750.0,191600.0,185900.0,188880.0,176070.0,199660.0,198970.0,200920.0,"monoglyceride lipase, putative"
5086,Tb927.8.8030,11089.0,10173.0,10949.0,11879.0,14398.0,11258.0,11469.0,9913.5,11767.0,"emp24/gp25L/p24 family/GOLD, putative"
5087,Tb927.8.8040,212970.0,223220.0,237480.0,205910.0,208340.0,207030.0,222220.0,224880.0,226010.0,"kinetoplastid-specific phospho-protein phosphatase, putative"
5088,Tb927.8.8050,254390.0,240150.0,270930.0,234280.0,262340.0,223070.0,253230.0,222140.0,264800.0,Nucleoporin NUP75
5089,Tb927.8.810,946610.0,979130.0,1026200.0,934530.0,973210.0,935100.0,1013100.0,995490.0,1030900.0,"radial spoke protein RSP9, putative"
5090,Tb927.8.8120,396720.0,436270.0,445830.0,435920.0,450310.0,427490.0,494830.0,475650.0,482330.0,"hypothetical protein, conserved"
5091,Tb927.8.8150,166900.0,161910.0,172730.0,193270.0,208260.0,201280.0,257030.0,258670.0,258180.0,"C2 domain containing protein, putative"
5092,Tb927.8.8160,189580.0,214350.0,202710.0,190760.0,180110.0,184450.0,166440.0,175670.0,168740.0,SUMO-interacting motif-containing protein
5093,Tb927.8.8170,1400000.0,1470400.0,1533300.0,1447000.0,1532600.0,1441200.0,1493600.0,1461500.0,1518400.0,RNA editing mediator complex protein 5
5094,Tb927.8.8180,1358900.0,1431600.0,1457300.0,1465100.0,1509300.0,1449900.0,1457400.0,1412800.0,1458300.0,RNA editing mediator complex protein 4
5095,Tb927.8.8190,181800.0,193080.0,190410.0,179840.0,183180.0,179040.0,201910.0,200270.0,201170.0,"hypothetical protein, conserved"
5096,Tb927.8.820,1250900.0,1337100.0,1378700.0,1325900.0,1359700.0,1296700.0,1376200.0,1345100.0,1378100.0,"VID27 cytoplasmic protein, putative"
5097,Tb927.8.8200,1157400.0,1201000.0,1304400.0,1062500.0,1124600.0,1040800.0,1078500.0,1049900.0,1115500.0,"Flagellar-associated protein 59, putative"
5098,Tb927.8.8210,15964.0,15890.0,16517.0,15190.0,16307.0,14727.0,14502.0,17262.0,15273.0,"Cleavage stimulating factor 64, putative"
5099,Tb927.8.8230,179500.0,192070.0,208250.0,207120.0,210320.0,200720.0,217830.0,214850.0,218050.0,"amino acid transporter, putative"
5100,Tb927.8.8240,374170.0,356870.0,409530.0,437790.0,460130.0,409500.0,519650.0,461160.0,514190.0,"amino acid transporter, putative"
5101,Tb927.8.830,76707.0,80101.0,90003.0,75336.0,80116.0,78745.0,79016.0,87689.0,80032.0,"Protein of unknown function (DUF3608), putative"
5102,Tb927.8.8300,635910.0,668710.0,680810.0,642400.0,633670.0,626510.0,535380.0,535670.0,541880.0,"amino acid transporter, putative"
5103,Tb927.8.8310,969570.0,1013300.0,1065600.0,934400.0,960300.0,943690.0,963180.0,979520.0,983310.0,"chaperone protein DnaJ, putative"
5104,Tb927.8.8330,132020.0,141710.0,150610.0,146990.0,155690.0,153590.0,187430.0,192390.0,194160.0,"cysteine peptidase, putative"
5105,Tb927.8.8340,396820.0,407230.0,437590.0,422560.0,433400.0,423040.0,479260.0,450580.0,487380.0,"CRAL/TRIO domain containing protein, putative"
5106,Tb927.8.840,59265.0,61358.0,67561.0,54786.0,55626.0,61491.0,55452.0,52240.0,57807.0,"hypothetical protein, conserved"
5107,Tb927.8.850,46339.0,42707.0,44365.0,47636.0,44558.0,46158.0,45462.0,45561.0,46019.0,"hypothetical protein, conserved"
5108,Tb927.8.860,388630.0,426580.0,447130.0,434960.0,439350.0,427470.0,420840.0,429760.0,424790.0,"hypothetical protein, conserved"
5109,Tb927.8.870,355260.0,340970.0,385700.0,325510.0,353420.0,316180.0,362290.0,319230.0,368260.0,"CAMK/CAMKL family protein kinase, putative"
5110,Tb927.8.880,371840.0,368510.0,383370.0,273490.0,285130.0,276160.0,285200.0,282040.0,293980.0,hypothetical protein
5111,Tb927.8.890,3240400.0,3454600.0,3544700.0,2390100.0,2431100.0,2395100.0,2384300.0,2389700.0,2341500.0,Ras-related protein Rab1A
5112,Tb927.8.900,1507200.0,1527600.0,1601500.0,908080.0,956020.0,925320.0,935540.0,903640.0,956780.0,splicing factor TSR1
5113,Tb927.8.910,427830.0,442920.0,461110.0,390150.0,390670.0,374330.0,423840.0,397390.0,391790.0,"hypothetical protein, conserved"
5114,Tb927.8.920,461350.0,472130.0,475480.0,424830.0,437960.0,416090.0,420910.0,430260.0,443170.0,"ubiquitin-conjugating enzyme E2, putative"
5115,Tb927.8.960,1805600.0,1887900.0,1955200.0,1383800.0,1434700.0,1399300.0,1612300.0,1572000.0,1618900.0,"hypothetical protein, conserved"
5116,Tb927.8.980,2089600.0,2194300.0,2263000.0,2146100.0,2200700.0,2140600.0,2344000.0,2322000.0,2335200.0,phosphoacetylglucosamine mutase
5117,Tb927.8.990,253080.0,281080.0,297780.0,235710.0,239400.0,234910.0,240660.0,241040.0,239310.0,RNA-binding protein 33 (RNA-binding motif protein 33)
5118,Tb927.9.10010,1553600.0,1614400.0,1690500.0,1666800.0,1705600.0,1658200.0,1634400.0,1615400.0,1622600.0,"chaperone protein DnaJ, putative"
5119,Tb927.9.10050,891980.0,930700.0,989150.0,800570.0,823730.0,796050.0,762050.0,737810.0,789660.0,"60Kd inner membrane protein, putative"
5120,Tb927.9.10070,106500.0,107530.0,116710.0,106590.0,110310.0,105370.0,107270.0,103550.0,106070.0,"hypothetical protein, conserved"
5121,Tb927.9.10080,200930.0,209950.0,219270.0,189990.0,204800.0,188310.0,199440.0,194460.0,201730.0,"phosphatidylserine decarboxylase, putative"
5122,Tb927.9.10100,5706100.0,6056200.0,6177000.0,5498000.0,5513400.0,5393100.0,5781600.0,5746900.0,5687100.0,"SET domain-containing protein, putative"
5123,Tb927.9.10140,261640.0,276350.0,278170.0,277500.0,283720.0,279940.0,257240.0,270530.0,264430.0,"Uncharacterised conserved protein, putative"
5124,Tb927.9.10150,128480.0,142160.0,143040.0,126720.0,133510.0,135810.0,126580.0,135550.0,127020.0,"hypothetical protein, conserved"
5125,Tb927.9.10160,545480.0,588540.0,567600.0,527690.0,519900.0,528010.0,526360.0,552040.0,528120.0,MICOS complex subunit MIC60
5126,Tb927.9.10170,40437.0,48020.0,47868.0,45762.0,47746.0,48547.0,52751.0,54136.0,48338.0,anaphase-promoting complex subunit 11
5127,Tb927.9.10190,47678.0,51847.0,50474.0,47915.0,47669.0,48738.0,46091.0,49585.0,59919.0,"hypothetical protein, conserved"
5128,Tb927.9.10200,164120.0,172700.0,189570.0,182030.0,180200.0,168610.0,215700.0,205380.0,216640.0,"hypothetical protein, conserved"
5129,Tb927.9.10230,5146300.0,5303100.0,5642700.0,5096000.0,5421100.0,4973700.0,5786300.0,5534000.0,5590700.0,Co-chaperone protein P23
5130,Tb927.9.10250,67501.0,65553.0,76544.0,63655.0,70032.0,67217.0,71753.0,64425.0,74610.0,small nuclear ribonucleoprotein Sm-F
5131,Tb927.9.10310,3324600.0,3514800.0,3544000.0,3346100.0,3325900.0,3320200.0,3518600.0,3496500.0,3400700.0,mitochondrial carrier protein 11
5132,Tb927.9.10350,417170.0,438520.0,462520.0,404650.0,416520.0,392690.0,402200.0,394440.0,410030.0,"Snf7, putative"
5133,Tb927.9.10360,46353.0,49911.0,51195.0,49205.0,51410.0,49952.0,68203.0,66028.0,66514.0,"Cytosolic iron-sulfur protein assembly 2A, putative"
5134,Tb927.9.10370,286860.0,297450.0,319990.0,304790.0,309970.0,300110.0,309570.0,295500.0,306510.0,TAX-1
5135,Tb927.9.10400,1504700.0,1584300.0,1595100.0,1542000.0,1468300.0,1459500.0,1593100.0,1591900.0,1500600.0,"hypothetical protein, conserved"
5136,Tb927.9.10440,1111200.0,1175200.0,1236500.0,1084400.0,1153500.0,1100400.0,1089400.0,1062500.0,1132400.0,"DNA polymerase epsilon catalytic subunit, putative"
5137,Tb927.9.10450,368440.0,401660.0,403930.0,344850.0,357070.0,334870.0,334950.0,339170.0,337210.0,"hypothetical protein, conserved"
5138,Tb927.9.10470,888960.0,947240.0,976850.0,919340.0,949860.0,908400.0,981530.0,965200.0,1007800.0,"hypothetical protein, conserved"
5139,Tb927.9.10490,862830.0,920840.0,922380.0,872150.0,878360.0,872090.0,834400.0,820900.0,833170.0,Component of motile flagella 56
5140,Tb927.9.10500,1380500.0,1469700.0,1502000.0,1417500.0,1449600.0,1426800.0,1439400.0,1458600.0,1448100.0,"HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative"
5141,Tb927.9.10510,90813.0,100950.0,109290.0,97983.0,107560.0,102350.0,102170.0,100860.0,100790.0,"hypothetical protein, conserved"
5142,Tb927.9.10520,932100.0,953110.0,1007400.0,655520.0,686050.0,665740.0,485060.0,456530.0,495090.0,"hypothetical protein, conserved"
5143,Tb927.9.10530,1295700.0,1402600.0,1415200.0,1298100.0,1300200.0,1311100.0,1309900.0,1324500.0,1300000.0,Flagellum attachment zone protein 4
5144,Tb927.9.10550,738380.0,770340.0,834970.0,709410.0,746280.0,710310.0,711340.0,694330.0,723880.0,Spindle assembly abnormal protein 6 homolog
5145,Tb927.9.10560,67812.0,73696.0,68066.0,62086.0,60187.0,65399.0,61096.0,60498.0,65261.0,Archaic Translocase of outer membrane 19 kDa subunit
5146,Tb927.9.10570,490040.0,512400.0,554430.0,475760.0,516710.0,483530.0,621260.0,609450.0,647170.0,predicted zinc finger protein
5147,Tb927.9.10580,261660.0,272530.0,295060.0,271950.0,294330.0,272090.0,310650.0,310210.0,313880.0,"3-demethylubiquinone-9 3-methyltransferase, putative"
5148,Tb927.9.10630,160410.0,167830.0,182090.0,163570.0,167330.0,170350.0,161290.0,160270.0,164740.0,"hypothetical protein, conserved"
5149,Tb927.9.10640,492020.0,538160.0,527820.0,513060.0,515830.0,513360.0,505370.0,538350.0,514160.0,"synaptojanin (N-terminal domain), putative"
5150,Tb927.9.10660,161650.0,169100.0,179110.0,157200.0,168500.0,156800.0,158370.0,159840.0,154380.0,"hypothetical protein, conserved"
5151,Tb927.9.10670,65172.0,72005.0,76181.0,65577.0,64881.0,60928.0,65108.0,69292.0,66935.0,bardet-biedl syndrome 1 protein
5152,Tb927.9.10680,420020.0,455010.0,475670.0,424510.0,442120.0,424230.0,431280.0,429210.0,445830.0,"RNA polymerase III RPC4, putative"
5153,Tb927.9.10690,1307400.0,1462200.0,1437600.0,1388200.0,1367900.0,1372600.0,1326000.0,1389200.0,1313000.0,"Protein of unknown function (DUF2009), putative"
5154,Tb927.9.10710,787170.0,814680.0,851800.0,768720.0,777520.0,740150.0,900000.0,866460.0,859160.0,hsp70 subfamily B suppressor 1
5155,Tb927.9.10770,9505000.0,10199000.0,10164000.0,9166800.0,9039400.0,8947700.0,8630800.0,8665600.0,8494300.0,polyadenylate-binding protein 2
5156,Tb927.9.10790,670250.0,602530.0,655390.0,574960.0,583690.0,560470.0,619100.0,607550.0,612540.0,hypothetical protein
5157,Tb927.9.10820,64554.0,67109.0,72214.0,71798.0,71895.0,72557.0,66594.0,74071.0,68802.0,"hypothetical protein, conserved"
5158,Tb927.9.10830,1016000.0,1050600.0,1124700.0,981660.0,1019700.0,961610.0,1025600.0,967060.0,1008100.0,metal dependent 5-nucleotidase
5159,Tb927.9.10840,464880.0,516730.0,504390.0,562410.0,559760.0,565640.0,601880.0,626870.0,584450.0,"hypothetical protein, conserved"
5160,Tb927.9.10850,10694.0,10490.0,10310.0,10151.0,10514.0,9763.2,9098.5,7916.5,11121.0,"Splicing factor 3B subunit 10 (SF3b10), putative"
5161,Tb927.9.10880,219390.0,252410.0,247910.0,235680.0,232000.0,246420.0,222170.0,219170.0,217770.0,"hypothetical protein, conserved"
5162,Tb927.9.10890,786100.0,813750.0,863090.0,772700.0,795680.0,782150.0,762060.0,752440.0,761210.0,"Regulatory subunit of type II PKA R-subunit, putative"
5163,Tb927.9.10920,1161600.0,1250100.0,1267600.0,1168900.0,1177000.0,1159800.0,1186200.0,1185400.0,1225800.0,kinetoplastid kinetochore protein 3
5164,Tb927.9.10950,24022.0,25786.0,28623.0,24543.0,25280.0,24595.0,25202.0,24515.0,27358.0,"chaperone protein DnaJ, putative"
5165,Tb927.9.10960,639530.0,619610.0,697350.0,650140.0,677950.0,638270.0,664810.0,652270.0,684760.0,"ATP-dependent DEAD/H RNA helicase, putative"
5166,Tb927.9.11000,1191600.0,1202000.0,1299100.0,1137800.0,1132000.0,1075500.0,1313200.0,1269700.0,1279400.0,"ras-related protein RAB7, putative"
5167,Tb927.9.11030,561210.0,560350.0,613430.0,605510.0,623960.0,602910.0,665380.0,647620.0,682870.0,cAMP-dependent protein kinase catalytic subunit 2
5168,Tb927.9.11040,61292.0,66776.0,68715.0,69861.0,73589.0,68331.0,72373.0,73772.0,71979.0,mitochondrial carrier protein
5169,Tb927.9.11050,1242800.0,1323400.0,1356200.0,1203300.0,1215600.0,1197100.0,1195500.0,1185900.0,1212300.0,"4E-interacting protein, putative"
5170,Tb927.9.11070,310230.0,323270.0,326330.0,294550.0,305570.0,301700.0,298140.0,301730.0,287540.0,predicted zinc finger protein
5171,Tb927.9.11110,2118300.0,2253800.0,2313200.0,2605700.0,2602400.0,2564400.0,2508800.0,2523800.0,2530800.0,U5 snRNA-associated splicing factor
5172,Tb927.9.11120,952520.0,1011700.0,1029500.0,932210.0,956860.0,931990.0,925920.0,934550.0,932390.0,"Chromosome passenger complex (CPC) protein INCENP N terminal, putative"
5173,Tb927.9.11140,697740.0,723120.0,785330.0,638980.0,669410.0,652510.0,682490.0,663020.0,684850.0,"hypothetical protein, conserved"
5174,Tb927.9.11150,845490.0,874100.0,923100.0,822360.0,907330.0,864840.0,883710.0,871890.0,927120.0,"hypothetical protein, conserved"
5175,Tb927.9.11220,1645000.0,1814700.0,1749100.0,1482700.0,1375600.0,1404800.0,1475700.0,1546900.0,1395500.0,"tRNA import complex component, putative"
5176,Tb927.9.11230,1514500.0,1678600.0,1647200.0,1312900.0,1272800.0,1338200.0,1372100.0,1453000.0,1349600.0,"calmodulin-like protein, putative"
5177,Tb927.9.11250,346030.0,402050.0,377270.0,357170.0,343640.0,362820.0,318800.0,354730.0,335410.0,predicted WD40 repeat protein
5178,Tb927.9.11260,477960.0,536690.0,518120.0,510270.0,497880.0,506510.0,561870.0,586950.0,547710.0,"nucleoside diphosphate kinase, putative"
5179,Tb927.9.11270,8277500.0,8421200.0,8991400.0,7514000.0,7799400.0,7365600.0,8626800.0,8161900.0,8667300.0,"t- complex protein 1 (eta subunit), putative"
5180,Tb927.9.11300,517640.0,524250.0,570920.0,500570.0,542290.0,497320.0,483340.0,459090.0,493350.0,Mitochondrial ribosomal protein S17
5181,Tb927.9.11330,1191100.0,1273500.0,1297400.0,1241000.0,1215900.0,1204700.0,1337800.0,1321700.0,1307600.0,"proteasome beta 2 subunit, putative"
5182,Tb927.9.11350,125120.0,129210.0,148610.0,135900.0,147120.0,136430.0,131930.0,138840.0,148410.0,"hypothetical protein, conserved"
5183,Tb927.9.11410,4295400.0,4456300.0,4759300.0,3729100.0,3831800.0,3707700.0,3770800.0,3655500.0,3679400.0,"60S ribosomal protein L23, putative"
5184,Tb927.9.11480,117340.0,124250.0,128510.0,115620.0,121910.0,119430.0,119890.0,119070.0,120850.0,Enriched in surface-labeled proteome protein 9
5185,Tb927.9.11490,2116300.0,2214300.0,2322900.0,2028700.0,2062700.0,1973900.0,1964400.0,1962100.0,1919600.0,60S ribosomal protein L29
5186,Tb927.9.11500,426350.0,440910.0,473250.0,422540.0,437550.0,413470.0,425180.0,394930.0,437350.0,anaphase-promoting complex subunit 2
5187,Tb927.9.11510,174770.0,177690.0,197110.0,188610.0,206140.0,197290.0,200880.0,211060.0,213870.0,"hypothetical protein, conserved"
5188,Tb927.9.11540,3212600.0,3315000.0,3503900.0,3041600.0,3120000.0,2935100.0,3161300.0,3079400.0,3124100.0,"hypothetical protein, conserved"
5189,Tb927.9.11560,334730.0,356460.0,369170.0,342590.0,348270.0,355140.0,368910.0,361810.0,364030.0,"hypothetical protein, conserved"
5190,Tb927.9.11580,1402100.0,1416700.0,1505700.0,1551400.0,1516000.0,1412100.0,1760300.0,1699500.0,1626300.0,glycosomal membrane protein
5191,Tb927.9.11600,3602900.0,3783700.0,3991500.0,3544000.0,3671900.0,3705100.0,4307700.0,4285100.0,4334600.0,glycosomal membrane protein
5192,Tb927.9.11640,184490.0,202260.0,195740.0,211240.0,203160.0,209040.0,206500.0,216820.0,199400.0,"hypothetical protein, conserved"
5193,Tb927.9.11660,362080.0,374870.0,391800.0,367430.0,382820.0,375460.0,323630.0,323440.0,328960.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
5194,Tb927.9.11720,693480.0,689970.0,756000.0,700650.0,789120.0,729020.0,818680.0,801660.0,817360.0,Iron-sulfur cluster assembly protein
5195,Tb927.9.11740,127280.0,138820.0,142930.0,120950.0,129050.0,124090.0,129620.0,124180.0,124420.0,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
5196,Tb927.9.11770,679820.0,666760.0,729210.0,639180.0,663790.0,610370.0,714230.0,677370.0,702480.0,"Fusaric acid resistance protein-like, putative"
5197,Tb927.9.11800,118920.0,119440.0,132110.0,141820.0,137090.0,132570.0,139480.0,134560.0,146490.0,"MATE efflux family protein, putative"
5198,Tb927.9.11820,651820.0,677950.0,713670.0,648670.0,658890.0,635460.0,613350.0,599640.0,618700.0,"CRAL/TRIO domain containing protein, putative"
5199,Tb927.9.11840,968150.0,1017000.0,1067300.0,865370.0,883390.0,866330.0,850050.0,857940.0,862620.0,"pre-rRNA-processing protein PNO1, putative"
5200,Tb927.9.11850,2993200.0,3223500.0,3256300.0,2711300.0,2758800.0,2661600.0,2726600.0,2687100.0,2746300.0,"structural maintenance of chromosome 1, putative"
5201,Tb927.9.11870,420490.0,428360.0,448890.0,500240.0,535920.0,494030.0,573960.0,569400.0,597610.0,"zinc finger protein, putative"
5202,Tb927.9.11880,1098000.0,1105700.0,1194600.0,1020100.0,1077900.0,1002700.0,1006600.0,967730.0,1030100.0,"Mitochondrial SSU ribosomal protein, putative"
5203,Tb927.9.11900,415940.0,427750.0,444360.0,435940.0,455920.0,443530.0,461030.0,462810.0,471850.0,acyl transferase-like protein
5204,Tb927.9.11910,277240.0,288820.0,294200.0,281660.0,288360.0,274710.0,282370.0,277290.0,292760.0,"peroxidase, putative"
5205,Tb927.9.11940,194000.0,204760.0,205700.0,201640.0,208740.0,201470.0,216540.0,209220.0,200600.0,"replication factor A protein 3, putative"
5206,Tb927.9.11960,17043.0,17258.0,17505.0,14976.0,14794.0,14077.0,19693.0,19670.0,21427.0,"hypothetical protein, conserved"
5207,Tb927.9.12000,101550.0,100180.0,114430.0,104170.0,115770.0,106600.0,103530.0,102810.0,111390.0,"LEM3 (ligand-effect modulator 3) family / CDC50 family, putative"
5208,Tb927.9.12040,430710.0,435060.0,469830.0,375750.0,400440.0,373510.0,401050.0,381460.0,404750.0,cap-specific 2-O-methyltransferase
5209,Tb927.9.12070,1442300.0,1513600.0,1559500.0,1499600.0,1652500.0,1538300.0,1576900.0,1583100.0,1633700.0,"hypothetical protein, conserved"
5210,Tb927.9.12090,898280.0,921820.0,978970.0,879880.0,920870.0,887840.0,949600.0,925420.0,989580.0,"Putative death-receptor fusion protein (DUF2428), putative"
5211,Tb927.9.12100,230200.0,245960.0,261270.0,237560.0,239440.0,248170.0,221350.0,219750.0,226740.0,"Tetrapyrrole (Corrin/Porphyrin) Methylases, putative"
5212,Tb927.9.12110,2648000.0,2787400.0,2935700.0,2991200.0,3136400.0,3010000.0,3298500.0,3191300.0,3330900.0,"6-phosphogluconate dehydrogenase, decarboxylating"
5213,Tb927.9.12140,240640.0,254780.0,260770.0,215250.0,236310.0,222390.0,254540.0,252950.0,267030.0,mitochondrial carrier protein
5214,Tb927.9.12150,500790.0,554980.0,537780.0,512960.0,499460.0,499730.0,509580.0,509550.0,496650.0,"transport protein particle (TRAPP) subunit, putative"
5215,Tb927.9.12160,590330.0,648120.0,655000.0,643510.0,645400.0,655030.0,658760.0,655160.0,659190.0,"hypothetical protein, conserved"
5216,Tb927.9.12170,505720.0,554170.0,565360.0,462300.0,467860.0,471300.0,506670.0,511010.0,516920.0,"leucine-rich repeat protein (LRRP), putative"
5217,Tb927.9.12240,2383000.0,2443900.0,2593600.0,2079400.0,2161100.0,2076700.0,1986500.0,1937200.0,1982400.0,"60S ribosomal subunit protein L31, putative"
5218,Tb927.9.12290,496310.0,548940.0,546040.0,447050.0,434240.0,447680.0,451130.0,472010.0,458680.0,Peroxin 19
5219,Tb927.9.12300,714350.0,741290.0,782060.0,720470.0,760020.0,731630.0,757660.0,723660.0,775750.0,"replication factor C, subunit 3, putative"
5220,Tb927.9.12310,35861.0,37790.0,40664.0,35678.0,37923.0,32516.0,30158.0,31963.0,33490.0,"hypothetical protein, conserved"
5221,Tb927.9.12320,2206500.0,2299700.0,2445900.0,2388100.0,2426800.0,2345800.0,2631100.0,2517400.0,2530500.0,"cystathione gamma lyase, putative"
5222,Tb927.9.12330,164170.0,170410.0,179280.0,161310.0,168880.0,167260.0,162070.0,160600.0,163610.0,"thioredoxin, putative"
5223,Tb927.9.12340,549900.0,575810.0,605550.0,564530.0,577350.0,557780.0,594330.0,583800.0,596000.0,"hypothetical protein, conserved"
5224,Tb927.9.12360,1265700.0,1308500.0,1361100.0,1259000.0,1308000.0,1206500.0,1248900.0,1209600.0,1282700.0,"RNA-binding protein, putative"
5225,Tb927.9.12380,97202.0,103090.0,111130.0,112540.0,109230.0,113000.0,102900.0,113350.0,100400.0,"Histidine phosphatase superfamily (branch 1), putative"
5226,Tb927.9.12390,19436.0,24950.0,21589.0,28586.0,27968.0,23273.0,24014.0,24637.0,25091.0,"hypothetical protein, conserved"
5227,Tb927.9.12400,89671.0,92416.0,98918.0,63996.0,69056.0,77311.0,70549.0,76656.0,76803.0,"STE/STE11 serine/threonine-protein kinase, putative"
5228,Tb927.9.12430,127430.0,141720.0,139400.0,129870.0,138990.0,133140.0,118830.0,114710.0,120510.0,"riboflavin kinase, putative"
5229,Tb927.9.12450,156870.0,175830.0,163290.0,193890.0,181570.0,185710.0,165190.0,166540.0,155180.0,"class I transcription factor A, subunit 2"
5230,Tb927.9.12470,352200.0,381280.0,411370.0,363690.0,361940.0,352350.0,320590.0,319630.0,329790.0,inositol polyphosphate multikinase
5231,Tb927.9.12480,423120.0,432470.0,448140.0,363770.0,394950.0,358770.0,405550.0,390410.0,399020.0,"dynein light chain type 1, putative"
5232,Tb927.9.12490,85548.0,88845.0,98113.0,84356.0,92515.0,89786.0,84461.0,84825.0,88750.0,"hypothetical protein, conserved"
5233,Tb927.9.12500,681260.0,711560.0,730060.0,655390.0,660770.0,641960.0,744140.0,756950.0,731270.0,Present in the outer mitochondrial membrane proteome 7
