Gene_acc,Gene_id,Signed_Rank_DM_vs_Plus,FDR_DM_vs_Plus,Signed_Rank_Plus_vs_Minus,FDR_Plus_vs_Minus,Desc
4401,Tb927.7.520,0.10462373080222923,0.6414,-0.031495994357584337,0.8756700000000001,"cytochrome b5-like Heme/Steroid binding domain containing protein, putative"
4402,Tb927.7.5210,0.18583507551447165,0.24628000000000003,-0.18718409185282905,0.1073,"Putative Phosphatase/Protein of unknown function DUF89, putative"
4403,Tb927.7.5230,0.09344927051628471,0.6888,-0.1342134095495698,0.26907,lanosterol synthase
4404,Tb927.7.5240,0.10963849485434765,0.65135,0.05010327786440977,0.4201,Flagellum attachment zone protein 21
4405,Tb927.7.5260,0.03544224390681902,0.77674,-0.048455939523201735,0.79508,"Cytochrome c oxidase biogenesis protein Cmc1 like, putative"
4406,Tb927.7.5270,0.017306335563447177,0.6836300000000001,-0.16023099836364355,0.17583,"hypothetical protein, conserved"
4407,Tb927.7.5280,0.1305684229799441,0.49058,0.046725616835291695,0.42421000000000003,kinetoplast ribosomal PPR-repeat containing protein 19
4408,Tb927.7.5290,0.060373054388213346,0.86726,-0.18154984228585727,0.25805,"hypothetical protein, conserved"
4409,Tb927.7.530,0.23599905471592242,0.12437000000000001,0.06672174064844723,0.31079,"FYVE zinc finger, putative"
4410,Tb927.7.5300,0.03210053931896554,0.76013,-0.004132394980781659,0.77008,"C2 domain/Ankyrin repeats (3 copies), putative"
4411,Tb927.7.5310,0.13919976029921372,0.4368,-0.1024489467339289,0.44669,"YEATS family, putative"
4412,Tb927.7.5320,0.1508194245361331,0.38321,0.05423543338778769,0.37335999999999997,"hypothetical protein, conserved"
4413,Tb927.7.5330,0.020724355506603537,0.6946,-0.009329298444365322,0.79774,"hypothetical protein, conserved"
4414,Tb927.7.5340,0.058430881236412296,0.8680899999999999,-0.1600293363979265,0.19734000000000002,cAMP response protein 3
4415,Tb927.7.540,0.12240253321122768,0.5307,-0.06358707572198945,0.6821699999999999,"chaperone protein DnaJ, putative"
4416,Tb927.7.5430,0.05975289817712988,0.8709,-0.048328498994108494,0.80867,"hypothetical protein, conserved"
4417,Tb927.7.5440,0.10796818125611705,0.6677,-0.03472470795536161,0.84452,"hypothetical protein, conserved"
4418,Tb927.7.5450,0.06512439371744064,0.92124,0.0005186612800151095,0.7973399999999999,lipin
4419,Tb927.7.5460,0.04618073883246788,0.8477299999999999,-0.07299701378350787,0.62079,exosome-associated protein 3
4420,Tb927.7.5470,0.029255096308028673,0.76152,-0.04453914097183645,0.8159,Present in the outer mitochondrial membrane proteome 36
4421,Tb927.7.5480,0.02204838040073224,0.69631,-0.02810596829477835,0.87674,dihydrofolate reductase-thymidylate synthase
4422,Tb927.7.5490,-0.35726106681623127,0.00441,0.027695008215143462,0.55069,protein arginine n-methyltransferase 7
4423,Tb927.7.550,-0.03916746460597579,0.34592,-0.1604117276249766,0.17413,"WD domain, G-beta repeat, putative"
4424,Tb927.7.5500,0.06826444577036778,0.81693,-0.025816992553797102,0.88725,"hypothetical protein, conserved"
4425,Tb927.7.5520,0.05042259750056885,0.8488,-0.15914677209662795,0.20615,"peptidyl-tRNA hydrolase, putative"
4426,Tb927.7.5530,0.008770813991862282,0.65765,-0.08607586981144906,0.57107,"hypothetical protein, conserved"
4427,Tb927.7.5540,0.007051798751815887,0.62662,-0.01849648410370932,0.85854,"2,4-dienoyl-coa reductase-like protein"
4428,Tb927.7.5560,-0.13037035750000564,0.08531,-0.11626911157230221,0.36955,"glucosamine-fructose-6-phosphate aminotransferase, putative"
4429,Tb927.7.5570,0.06016246918773949,0.85672,0.011150696972188085,0.66471,cell cycle associated protein MOB1-A
4430,Tb927.7.5590,0.028236012212101244,0.76642,0.0285720627955488,0.61457,"Domain of unknown function (DUF3883), putative"
4431,Tb927.7.560,0.08932885573656901,0.98908,0.15890825797839936,0.4201,"hypothetical protein, conserved"
4432,Tb927.7.5600,0.213744789847996,0.16203,-0.045896776135120484,0.7858,"leucine-rich repeat protein (LRRP), putative"
4433,Tb927.7.5610,0.022488720058100275,0.71921,0.015002439948087731,0.6585,"hypothetical protein, conserved"
4434,Tb927.7.5620,0.12488271546127629,0.55379,-0.008405010975727474,0.8206600000000001,"SET domain containing protein, putative"
4435,Tb927.7.5630,0.03888054690376551,0.79471,-0.042662938547501895,0.8187800000000001,"hypothetical protein, conserved"
4436,Tb927.7.5640,-0.003100440694159601,0.57598,0.04090092940262047,0.49376000000000003,"G-patch domain containing protein, putative"
4437,Tb927.7.5660,0.06075082738253935,0.8764200000000001,0.04006941512433916,0.48428000000000004,"Outer dynein arm docking complex protein 2, putative"
4438,Tb927.7.5670,-0.04005007924635846,0.36136,-0.09720969475618181,0.48426,"hypothetical protein, conserved"
4439,Tb927.7.5680,-0.18845823067994819,0.03733,-0.22768677318731553,0.061529999999999994,"deoxyribose-phosphate aldolase, putative"
4440,Tb927.7.5690,0.0806941892537374,0.76642,0.04192483008404939,0.45858999999999994,SUMO-interacting motif-containing protein
4441,Tb927.7.570,0.1440480726016895,0.43163,-0.04842742079824334,0.79584,"prefoldin, putative"
4442,Tb927.7.5700,-0.03432728098672947,0.37325,-0.05274107298771849,0.75443,peripherally associated ATOM36
4443,Tb927.7.5710,-0.05397026536098919,0.41256000000000004,-0.0808035907491857,0.65172,"hypothetical protein, conserved"
4444,Tb927.7.5720,0.04360871415852189,0.89099,-0.007112897376474564,0.94353,"hypothetical protein, conserved"
4445,Tb927.7.5730,-0.13376554692244952,0.08373,-0.15017427717841522,0.26655999999999996,"hypothetical protein, conserved"
4446,Tb927.7.5740,-0.04161771033979954,0.35725999999999997,0.2390316151149229,0.01522,conserved protein
4447,Tb927.7.5750,0.07845871821286489,0.77336,-0.02999371629962839,0.87674,Anaphase promoting complex-associated Protein AP2
4448,Tb927.7.5760,0.27494259687371636,0.06855,-0.11650863054290225,0.34981,"nuclear transport factor 2 protein, putative"
4449,Tb927.7.5770,-0.007746173522357147,0.5295,-0.0787196858032072,0.60046,Nuclear Dbf2-related kinase
4450,Tb927.7.5780,-0.4709168729159702,0.00144,-0.14639733459686796,0.2794,"thioredoxin, putative"
4451,Tb927.7.5790,-0.05333630461128292,0.28948,-0.038141152347677655,0.8302200000000001,"protein disulfide isomerase, putative"
4452,Tb927.7.5795,-0.03775569599898161,0.3509,0.1546931975744709,0.05674,hypothetical protein
4453,Tb927.7.580,0.01640213665395677,0.6811699999999999,-0.025387244604288667,0.9022399999999999,"GTP-binding protein, putative"
4454,Tb927.7.5810,-0.02453857482878804,0.4219,-0.31177498078688337,0.01026,"Protein of unknown function (DUF1637), putative"
4455,Tb927.7.5820,-0.044186629697280946,0.33687,-0.06250160141168347,0.68452,"Monooxygenase, putative"
4456,Tb927.7.5840,-0.12553477794816048,0.1017,0.06063123296364191,0.43633999999999995,"hypothetical protein, conserved"
4457,Tb927.7.5850,-0.11705160848977174,0.10559,-0.05723896094126672,0.72339,"hypothetical protein, conserved"
4458,Tb927.7.5890,0.07066211905619349,0.8188,-0.022989701634717762,0.87623,"hypothetical protein, conserved"
4459,Tb927.7.590,-0.03575291365821113,0.36585,-0.1033873485230381,0.42452,"hypothetical protein, conserved"
4460,Tb927.7.5910,-0.1486327815798662,0.08187,0.00043196887599737216,0.7858,Autophagy-related protein 8.2
4461,Tb927.7.5920,-0.004731607185511948,0.54477,0.20235897034359898,0.023540000000000002,"mercaptopyruvate sulfurtransferase, putative"
4462,Tb927.7.5930,-0.4222037814316794,0.0023899999999999998,-0.23378050933907252,0.0488,Protein Associated with Differentiation 1
4463,Tb927.7.5940,0.23529593507146446,0.12455999999999999,-0.12785510119995008,0.30833,Protein Associated with Differentiation
4464,Tb927.7.5950,0.13734041027370208,0.46188,-0.1853411559319789,0.11854,"protein associated with differentiation 3, putative"
4465,Tb927.7.5960,0.18483798981727312,0.62051,0.09007753574749289,0.75256,"protein associated with differentiation 4, putative"
4466,Tb927.7.600,-0.0035577592158119262,0.5467,0.0921093609389823,0.18092,"mitochondrial DNA ligase homolog, LIG k-beta"
4467,Tb927.7.6090,-0.008312746509432065,0.51981,-0.019178558541905106,0.8606600000000001,eukaryotic translation initiation factor 3 subunit a
4468,Tb927.7.6110,-0.09813395813701442,0.14152,0.0686946504681522,0.29853,"Protein of unknown function (DUF3522), putative"
4469,Tb927.7.6180,0.12379584522883541,0.51981,-0.10313467148346221,0.43615,"hypothetical protein, conserved"
4470,Tb927.7.620,0.02444964063624762,0.71921,0.22030160746602412,0.01425,"hypothetical protein, conserved"
4471,Tb927.7.6200,0.1516884579013428,0.37296999999999997,-0.022609793685341373,0.87577,"chaperone protein DnaJ, putative"
4472,Tb927.7.6210,-0.014632601729694102,0.48701000000000005,-0.06780856964208407,0.65561,"hypothetical protein, conserved"
4473,Tb927.7.6220,-0.002651185433757289,0.5595,-0.1403262530067477,0.24950999999999998,"calcium/calmodulin-dependent protein kinase, putative"
4474,Tb927.7.6230,0.03722133201681551,0.78551,-0.06365128367219686,0.67067,"ADP-ribosylation factor, putative"
4475,Tb927.7.6240,0.008164596896179861,0.61887,-0.11239028363496831,0.37465,"hypothetical protein, conserved"
4476,Tb927.7.6250,-0.005156962503650201,0.55179,0.07759876365124524,0.25348000000000004,"Centrosomal protein of 120 kDa, putative"
4477,Tb927.7.6260,0.02304489306366509,0.71609,0.006997178712546277,0.7023199999999999,"TPR repeat, putative"
4478,Tb927.7.6270,-0.26042229750911744,0.01329,-0.1703270011303033,0.14795999999999998,"peptidase t, putative"
4479,Tb927.7.6280,0.15503221446191676,0.37035999999999997,0.008260078996554567,0.69625,"Domain of unknown function (DUF3508), putative"
4480,Tb927.7.6290,0.16414804800984792,0.32804,0.04944974385791565,0.39637,"kinesin, putative"
4481,Tb927.7.630,0.16388700479826562,0.35809,0.25422582109231934,0.01038,"hypothetical protein, conserved"
4482,Tb927.7.6300,0.6198300600140845,0.0013800000000000002,-0.8323305678681123,0.0,"WD domain, G-beta repeat, putative"
4483,Tb927.7.6310,0.05617229816127083,0.87879,0.1210891153018172,0.10317,polo-like protein kinase
4484,Tb927.7.6340,0.16760853799271566,0.32466,-0.009671632572474748,0.80401,"hypothetical protein, conserved"
4485,Tb927.7.6350,0.26192281276475077,0.08354,-0.04455728819888708,0.79097,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"
4486,Tb927.7.6360,0.33938226135723343,0.04445,0.051951737810879854,0.48655,histone H2A variant Z
4487,Tb927.7.6370,-0.03924533309810081,0.50156,-0.05130868948490328,0.8221299999999999,"Zinc finger, C3HC4 type (RING finger), putative"
4488,Tb927.7.6380,0.03412570515586234,0.8005,-0.012888163422341154,0.8776299999999999,"ssm4 protein, putative"
4489,Tb927.7.640,0.07158535884698686,0.80009,-0.014109412629685267,0.83231,"hypothetical protein, conserved"
4490,Tb927.7.6410,0.029756610835465443,0.76642,0.021291191098407467,0.59859,"hypothetical protein, conserved"
4491,Tb927.7.6420,-0.2328759377877851,0.050339999999999996,-0.3587523620418079,0.0054,"hypothetical protein, conserved"
4492,Tb927.7.6440,0.023796252973305728,0.7035899999999999,0.021018431929223695,0.59091,"vesicle transport v-SNARE protein, putative"
4493,Tb927.7.6450,-0.04543387353743686,0.32926,-0.07766107673528076,0.5937899999999999,"tRNA-dihydrouridine synthase 3, putative"
4494,Tb927.7.6460,-0.05951961108911468,0.26711999999999997,-0.051535770988699575,0.7590899999999999,"Defective in exine formation 1 homolog, putative"
4495,Tb927.7.6470,0.04900190047399734,0.8495299999999999,-0.030548032718794485,0.87116,"metallo-peptidase, Clan MK, Family M67"
4496,Tb927.7.6480,0.19439782749930318,0.24347,0.055627133635801525,0.39637,"hypothetical protein, conserved"
4497,Tb927.7.650,0.0671567180521077,0.8261799999999999,0.04319035142941154,0.43795,Nucleolar protein 105
4498,Tb927.7.660,0.05335061435416918,0.85925,-0.06918362255925097,0.64291,"Cupin-like domain containing protein, putative"
4499,Tb927.7.6610,-0.00566536105857318,0.53579,-0.07958270184641685,0.5727800000000001,"hypothetical protein, conserved"
4500,Tb927.7.6620,0.0023110046767404334,0.5884199999999999,0.032914934599169436,0.50729,"Probable N6-adenine methyltransferase, putative"
4501,Tb927.7.6630,0.26127910016312667,0.11535999999999999,-0.018401214804251068,0.87359,Kinetochore interacting protein 5
4502,Tb927.7.6640,0.174646015891034,0.28822,0.014025386170748468,0.65305,"hypothetical protein, conserved"
4503,Tb927.7.6660,0.24087381021191318,0.14558,0.030755883627703314,0.62093,"chaperone protein DnaJ, putative"
4504,Tb927.7.6670,0.13695153581592878,0.45253000000000004,0.0034167639282909894,0.73885,"hypothetical protein, conserved"
4505,Tb927.7.6680,0.08163514214232293,0.76186,0.020225649727664274,0.598,"STE/STE11 serine/threonine-protein kinase, putative"
4506,Tb927.7.6720,-0.13672122876579393,0.08815,0.009080041692839044,0.71135,"hypothetical protein, conserved"
4507,Tb927.7.6740,-0.016534823878322568,0.50675,0.0838661273471941,0.21495,"ATPase family associated with various cellular activities (AAA), putative"
4508,Tb927.7.6750,0.02919698199802548,0.8193799999999999,-0.027973124633580804,0.91009,"hypothetical protein, conserved"
4509,Tb927.7.6770,0.13197559403162948,0.48218,-0.14364084661708335,0.24188,"Acyl CoA binding protein, putative"
4510,Tb927.7.6790,0.2504796315850556,0.09852999999999999,-0.10837214472345735,0.40621,"hypothetical protein, conserved"
4511,Tb927.7.680,0.1631790007875218,0.32804,-0.11016717391636713,0.38444,"chaperone protein DnaJ, putative"
4512,Tb927.7.6800,-0.05451560677844071,0.28822,-0.023367840227357193,0.8788100000000001,"LSU ribosomal protein, mitochondrial, putative"
4513,Tb927.7.6820,0.052769350360714465,0.85521,0.02575870304535692,0.59822,"hypothetical protein, conserved"
4514,Tb927.7.6830,0.371671179015188,0.025769999999999998,0.08510512401353368,0.40424,"trans-sialidase, putative"
4515,Tb927.7.6850,0.6049556383750787,0.00134,-0.00504689173516335,0.7858,trans-sialidase
4516,Tb927.7.6890,0.03894055029067864,0.8336100000000001,-0.020658412502312633,0.89199,"methyltransferase domain containing protein, putative"
4517,Tb927.7.6900,0.2294863159052082,0.15547,0.12849663115156906,0.11967,Sister chromatid cohesion protein 1
4518,Tb927.7.6910,0.14728826441540652,0.4291,-0.06205034360038248,0.7214,"Phosphatidylinositol 4-phosphate 5-kinase, putative"
4519,Tb927.7.6920,-0.11117226771856521,0.11888,-0.11889798721284331,0.35097,"hypothetical protein, conserved"
4520,Tb927.7.6930,0.03597082199975592,0.77673,-0.20301429719693206,0.08101,"ATPase, putative"
4521,Tb927.7.6950,0.10756589307586649,0.66275,-0.016370849905035803,0.8453200000000001,"hypothetical protein, conserved"
4522,Tb927.7.6960,0.019665207203185403,0.7230300000000001,-0.008914268630771228,0.82757,"ubiquitin-conjugating enzyme E2, putative"
4523,Tb927.7.6970,0.13106616954669206,0.47928999999999994,-0.01485393847608389,0.8402200000000001,"paraflagellar rod protein, putative"
4524,Tb927.7.6980,0.11094245759192409,0.5915,0.010892331397362938,0.6665300000000001,"Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region, putative"
4525,Tb927.7.6990,0.21344595801167304,0.17090999999999998,0.12797468151581962,0.09339,"hypothetical protein, conserved"
4526,Tb927.7.700,-0.0049206700050408,0.56617,0.01598325676360649,0.66725,Nucleolar protein 74
4527,Tb927.7.7000,0.07050627024366501,0.81211,-0.06646030262761292,0.66342,"hook complex protein, conserved"
4528,Tb927.7.7010,-0.05527289995317043,0.48051000000000005,0.17887144731766688,0.18596,"LSU ribosomal protein, mitochondrial, putative"
4529,Tb927.7.7030,0.08095074675131148,0.76039,-0.013246653570198849,0.8282299999999999,"zinc-finger of a C2HC-type, putative"
4530,Tb927.7.7040,-0.06136700343794746,0.2631,-0.1019539950245046,0.43336,"methylthioadenosine phosphorylase, putative"
4531,Tb927.7.7050,0.03676103591310381,0.7797,-0.049497099097327,0.7638,"hypothetical protein, conserved"
4532,Tb927.7.7070,-0.059342296748399574,0.25516,0.05111983656703997,0.38866,"MYND finger, putative"
4533,Tb927.7.7080,0.02331414765896544,0.70662,-0.05009213525388553,0.7638,mitochondrial glycoprotein-like protein
4534,Tb927.7.7090,0.8378405168440108,0.0,1.090503404179459,0.0,"hypothetical protein, conserved"
4535,Tb927.7.710,0.03390447350772971,0.76617,-0.03652039891044145,0.8414200000000001,"heat shock 70 kDa protein, putative"
4536,Tb927.7.7100,0.022071167110091154,0.72043,-0.01578490426265976,0.8547,hypothetical protein
4537,Tb927.7.7130,0.008778234723576816,0.62051,0.09252780345826328,0.19734000000000002,"S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase, putative"
4538,Tb927.7.7140,-0.06317171250673921,0.68685,0.1117373231216341,0.6017899999999999,"Vta1 like, putative"
4539,Tb927.7.7160,0.1559191207406942,0.39624000000000004,-0.14917708758790407,0.40997,"kinetoplastid-specific dual specificity phosphatase, putative"
4540,Tb927.7.7180,0.13856480563634233,0.43722,0.03461074410678115,0.49821000000000004,"leucine-rich repeat protein 1 (LRRP1), putative"
4541,Tb927.7.7190,0.06947464383556655,0.81412,-0.04674433955412666,0.7858,"hypothetical protein, conserved"
4542,Tb927.7.720,0.3614364482750105,0.04185,-0.0147891808389817,0.8417,conserved protein
4543,Tb927.7.7210,0.08350419619429209,0.74405,-0.08591837697887211,0.53179,Present in the outer mitochondrial membrane proteome 37
4544,Tb927.7.7220,0.08430023254474954,0.79035,0.05951679325257481,0.36149000000000003,"hypothetical protein, conserved"
4545,Tb927.7.7230,0.17116329533614885,0.31634,-0.041777603183914686,0.84272,nitroreductase
4546,Tb927.7.7240,0.16178090313828647,0.34781999999999996,-0.21527645858208722,0.08101,"leucine-rich repeat protein (LRRP), putative"
4547,Tb927.7.7250,0.09436067269210084,0.68774,-0.02452793233641603,0.8993899999999999,"Ankyrin repeats (3 copies), putative"
4548,Tb927.7.7260,0.04867935480637581,0.8605700000000001,0.01937228016538367,0.68452,"kinesin, putative"
4549,Tb927.7.7270,0.0326914843004703,0.7894399999999999,0.007223641842580988,0.7398600000000001,SUMO-interacting motif-containing protein
4550,Tb927.7.7280,-0.04963036416743939,0.313,-0.0561045421494165,0.8036800000000001,"RNA-binding protein, putative"
4551,Tb927.7.7290,-0.13731987131091902,0.61635,0.06256757888984966,0.89376,"COG4 transport protein, putative"
4552,Tb927.7.730,0.11924745153321772,0.54833,-0.02286617224331028,0.88295,Component of motile flagella 49
4553,Tb927.7.7300,-0.0316203317938777,0.378,-0.027414013136634656,0.89007,"ATP-dependent DEAD/H RNA helicase, putative"
4554,Tb927.7.7320,-0.11959357577008896,0.12569,0.10149373788595033,0.15592,"hypothetical protein, conserved"
4555,Tb927.7.7330,-0.03987711224553586,0.3473,0.004192691169578314,0.72339,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
4556,Tb927.7.7340,0.11781976533591107,0.91984,-0.13279855172829338,0.8360200000000001,"hypothetical protein, conserved"
4557,Tb927.7.7360,0.12010413718412752,0.54403,0.0149457657464437,0.63657,cdc2-related kinase 2
4558,Tb927.7.7380,-0.026183051771080934,0.41394,0.09872077332034768,0.15563,u6 snrna-associated sm-like protein lsm3
4559,Tb927.7.740,-0.035346572939383605,0.38695999999999997,0.010459370918214179,0.68604,"chaperone protein DnaJ, putative"
4560,Tb927.7.7400,0.48604828163846586,0.006490000000000001,0.014303384264870841,0.73536,Basal body protein
4561,Tb927.7.7410,0.15529516046708272,0.35855,0.014695649248897553,0.66169,"Trans-2-enoyl-ACP reductase 2, putative"
4562,Tb927.7.7430,0.06944847737679806,0.81481,-0.053363059873102116,0.73944,"ATP synthase F1, alpha subunit"
4563,Tb927.7.7440,0.38974124821313494,0.01722,0.061920233494202316,0.32748,"hypothetical protein, conserved"
4564,Tb927.7.7450,0.10740750560807726,0.61138,0.103827538721739,0.14094,"GTP-binding protein, putative"
4565,Tb927.7.7460,0.2737130943990552,0.07202,-0.0780055331781497,0.57839,"hypothetical protein, conserved"
4566,Tb927.7.7470,-0.17220170166604903,0.04342,-0.493350569329225,0.0004,procyclic-enriched flagellar receptor adenylate cyclase 3
4567,Tb927.7.750,0.11274310604565312,0.6289899999999999,0.04857464908244555,0.44676000000000005,"hypothetical protein, conserved"
4568,Tb927.7.7500,0.21647981888463497,0.1655,-0.4578857934711747,0.00075,"thymine-7-hydroxylase, putative"
4569,Tb927.7.7530,0.378710555895689,0.01994,-0.07326452902788282,0.69265,"receptor-type adenylate cyclase GRESAG 4, putative"
4570,Tb927.7.760,0.015733967774192035,0.69015,-0.10204051352282528,0.44483999999999996,"hypothetical protein, conserved"
4571,Tb927.7.780,-0.02720411841044111,0.41223999999999994,0.11081271354644076,0.12808,"RNA pseudouridylate synthase, putative"
4572,Tb927.7.800,-0.043145307401829994,0.41334,-0.003446649870024211,0.81383,RNA editing mediator complex protein 3
4573,Tb927.7.820,0.08273354831943394,0.76227,-0.016526940394698198,0.84564,"dynein arm light chain, axonemal, putative"
4574,Tb927.7.830,0.03685257888352028,0.78241,-0.08971412135485432,0.50631,"telomerase-associated protein, putative"
4575,Tb927.7.840,0.4326873949487716,0.010740000000000001,-0.1417700464263332,0.24416,"Mitochondrial ATP synthase subunit, putative"
4576,Tb927.7.850,0.053327551110046945,0.92716,-0.22922624878359235,0.05707,"hypothetical protein, conserved"
4577,Tb927.7.880,-0.06696431744283823,0.23972,-0.04522663845506397,0.8282299999999999,"RNA-binding protein, putative"
4578,Tb927.7.890,0.026981954939691362,0.8216100000000001,-0.4392844864972964,0.00207,"electron transfer protein, putative"
4579,Tb927.7.900,0.017050566511962153,0.67215,0.008165487892566386,0.67893,"hypothetical protein, conserved"
4580,Tb927.7.910,-0.07694806157681669,0.20511,-0.005163209117084602,0.7851899999999999,"hypothetical protein, conserved"
4581,Tb927.7.920,0.13064241297124354,0.484,-0.03933204241989672,0.8206600000000001,Inner arm dynein 5-1
4582,Tb927.7.930,0.0021136293070118544,0.59443,-0.11296826113752974,0.39075,zinc finger CCCH domain containing protein 17
4583,Tb927.7.940,0.03679177284217569,0.78162,-0.18162033046936701,0.11887,"protein kinase C substrate protein, heavy chain, putative"
4584,Tb927.7.960,-0.039657624268622814,0.351,-0.006355631395992681,0.79095,"CMGC/SRPK protein kinase, putative"
4585,Tb927.7.970,0.0677163559722904,0.82345,0.04993639651599375,0.39637,"NMD3 family, putative"
4586,Tb927.7.990,0.059587934927388606,0.8632700000000001,-0.005243262270351373,0.7814399999999999,"chaperone protein DnaJ, putative"
4587,Tb927.8.1010,-0.03248917823567887,0.39297,-0.010304280592730669,0.8206600000000001,"chaperone protein DnaJ, putative"
4588,Tb927.8.1030,-0.150141472237008,0.06942999999999999,0.0003045940147206932,0.74566,"chaperone protein DnaJ, putative"
4589,Tb927.8.1050,0.17917104225545638,0.31839,0.04416235529830693,0.44454,SUMO-interacting motif-containing protein
4590,Tb927.8.1060,0.17723808572037883,0.28849,-0.05097502807708886,0.7858,"malonyl-CoA decarboxylase, mitochondrial precursor, putative"
4591,Tb927.8.1080,0.12924430353511926,0.53579,0.08705619745875574,0.22036,"centrin, putative"
4592,Tb927.8.1090,-0.021629829459710422,0.4633,-0.031584376960300066,0.8639600000000001,NPAPL
4593,Tb927.8.1110,0.17052085857721988,0.45253000000000004,0.09207161868010454,0.39445,"40S ribosomal protein S9, putative"
4594,Tb927.8.1120,0.2637351259208562,0.08596000000000001,0.09081787101458415,0.22714,"hypothetical protein, conserved"
4595,Tb927.8.1140,0.14767121784013826,0.41711000000000004,0.019429331769355726,0.65561,"hypothetical protein, conserved"
4596,Tb927.8.1150,0.10264013692349991,0.65772,0.027716581708544897,0.5602600000000001,kinetoplastid kinetochore protein 9
4597,Tb927.8.1160,-0.1032547643936039,0.13655,-0.0949820002453037,0.50863,"vacuolar-type Ca2+-ATPase, putative"
4598,Tb927.8.1170,0.03468026298467557,0.77359,-0.026667275183072558,0.88708,eukaryotic translation initiation factor 3 subunit h
4599,Tb927.8.1210,0.22996540620191497,0.13179000000000002,0.00897997538036375,0.6932,"hypothetical protein, conserved"
4600,Tb927.8.1220,0.024337936508452604,0.72245,-0.06160081349979474,0.70001,"hypothetical protein, conserved (pseudogene)"
4601,Tb927.8.1230,-0.21846264389325037,0.02316,-0.39116100131129766,0.00213,"hypothetical protein, conserved"
4602,Tb927.8.1240,0.09364998758761438,0.70182,-0.09705266967675959,0.46203,"electron transfer flavoprotein-ubiquinone oxidoreductase, putative"
4603,Tb927.8.1250,0.07834808839453933,0.78479,0.026553017782333394,0.56035,"Sel1 repeat, putative"
4604,Tb927.8.1260,-0.045589136262373896,0.34548,-0.05568069352529428,0.73687,Nucleolar protein 112
4605,Tb927.8.1270,0.2621548514106026,0.08159,0.03694272894634104,0.49756999999999996,Nucleolar protein 54
4606,Tb927.8.1290,-0.032027427219275956,0.3803,0.08372188872026233,0.21605,SUMO-interacting motif-containing protein
4607,Tb927.8.1300,0.10305257395379581,0.66743,-0.05561991579686949,0.7598,"hypothetical protein, conserved"
4608,Tb927.8.1320,0.10392482701820344,0.63058,0.05335954117299557,0.37505,"hypothetical protein, conserved"
4609,Tb927.8.1340,0.2541762445335462,0.09134,-0.018790298577770818,0.85906,"60S ribosomal protein L7a, putative"
4610,Tb927.8.1360,0.046535995727981144,0.82355,-0.0507770122334881,0.7590899999999999,"Dynein heavy chain, N-terminal region 2, putative"
4611,Tb927.8.1370,0.11038084865744341,0.60638,0.01319898073577404,0.72936,"hypothetical protein, conserved"
4612,Tb927.8.1410,0.05660391806379538,0.8708299999999999,-0.036857870294568995,0.8316,pre-rrna-processing protein tsr1 homolog
4613,Tb927.8.1420,0.14386516574031738,0.42471000000000003,-0.12968335079244162,0.30346,"acyl-CoA dehydrogenase, mitochondrial precursor, putative"
4614,Tb927.8.1430,0.14876809484459497,0.3876,0.14821429352997173,0.0567,"SSU ribosomal protein, mitochondrial, putative"
4615,Tb927.8.1440,0.010528520503142083,0.6811699999999999,-0.09118357243542066,0.55635,"maoC-like dehydratase, putative"
4616,Tb927.8.1450,0.14028551805790937,0.43833999999999995,-0.027081969591179898,0.8993899999999999,"hypothetical protein, conserved"
4617,Tb927.8.1470,0.06222240782797561,0.9085,0.020447017665802206,0.68847,Present in the outer mitochondrial membrane proteome 38
4618,Tb927.8.1480,0.08883285485490511,0.7549399999999999,0.047053258008708125,0.42023999999999995,"RAVE protein 1 C terminal, putative"
4619,Tb927.8.1490,0.236062591869295,0.17708,-0.27613885597431764,0.02241,"Protein of unknown function (DUF1674), putative"
4620,Tb927.8.1500,0.14536369238744515,0.41901000000000005,-0.03881086826731444,0.82549,"hypothetical protein, conserved"
4621,Tb927.8.1510,0.0711477533607169,0.82906,0.01904705452096109,0.638,"ATP-dependent RNA helicase DBP2B, putative"
4622,Tb927.8.1540,0.04516711543090155,0.82355,0.016152285497969873,0.63548,"hypothetical protein, conserved"
4623,Tb927.8.1550,0.1872573572054566,0.24645,-0.03525847678365157,0.86192,"paraflagellar rod component, putative"
4624,Tb927.8.1560,0.11721693459472275,0.5515399999999999,0.03881696103039102,0.48007,"hypothetical protein, conserved"
4625,Tb927.8.1570,0.0035368987578444856,0.6016699999999999,-0.13820254018872996,0.25322,"Uncharacterised protein family (UPF0172), putative"
4626,Tb927.8.1590,0.2144892277434626,0.1646,-0.011534203173670633,0.82157,"ubiquitin-protein ligase, putative"
4627,Tb927.8.1600,0.07763001530341515,0.7810699999999999,-0.16091854992361732,0.18028,"lysyl-tRNA synthetase, putative"
4628,Tb927.8.1630,-0.1261928663264613,0.09134,-0.2536838511970823,0.030760000000000003,"MSP-B, putative"
4629,Tb927.8.1680,0.1956389194404263,0.30948000000000003,-0.048878727779211005,0.88936,kinetoplastid kinetochore protein 12
