,Gene_acc,Gene_id,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
4265,4265,Tb927.7.3460,846750.0,879880.0,815230.0,897310.0,855340.0,936920.0,"LSU ribosomal protein, mitochondrial, putative"
4266,4266,Tb927.7.3470,151620.0,162350.0,164160.0,141470.0,156840.0,149670.0,"p22 protein precursor, putative"
4267,4267,Tb927.7.3490,504300.0,537400.0,521200.0,532340.0,544890.0,550570.0,"synaptojanin, putative"
4268,4268,Tb927.7.3500,2298800.0,2370200.0,2289800.0,2674200.0,2635900.0,2616400.0,Prostaglandin E synthase
4269,4269,Tb927.7.3510,655800.0,670200.0,662350.0,604870.0,598960.0,619400.0,"LSU ribosomal protein, mitochondrial, putative"
4270,4270,Tb927.7.3520,67150.0,71539.0,79644.0,74989.0,79649.0,82186.0,Mitochondrial pyruvate carrier 2
4271,4271,Tb927.7.3530,305140.0,283320.0,292120.0,276120.0,291160.0,274410.0,"Vacuolar protein 14 C-terminal Fig4p binding, putative"
4272,4272,Tb927.7.3540,285620.0,325040.0,295420.0,307630.0,286230.0,328540.0,"hypothetical protein, conserved"
4273,4273,Tb927.7.3550,7568300.0,7683300.0,7490700.0,7763200.0,7595400.0,7781000.0,"cytoskeleton associated protein, putative"
4274,4274,Tb927.7.3560,2618700.0,2666200.0,2598800.0,2576000.0,2585800.0,2598100.0,Component of motile flagella 7
4275,4275,Tb927.7.3570,434250.0,444740.0,438060.0,445190.0,454570.0,445650.0,"hypothetical protein, conserved"
4276,4276,Tb927.7.3580,21900.0,19564.0,23351.0,18990.0,23121.0,21754.0,"Serine/threonine-protein kinase NEK11, putative"
4277,4277,Tb927.7.3590,657860.0,617950.0,643990.0,661430.0,674870.0,644950.0,conserved protein
4278,4278,Tb927.7.3610,120740.0,130320.0,117920.0,127630.0,115390.0,136400.0,"hypothetical protein, conserved"
4279,4279,Tb927.7.3620,2196400.0,2177800.0,2168100.0,2434800.0,2475600.0,2371700.0,tyrosyl-tRNA synthetase
4280,4280,Tb927.7.3630,1716300.0,1704100.0,1664900.0,1796000.0,1833400.0,1784400.0,"TPR-repeat-containing chaperone protein DNAJ, putative"
4281,4281,Tb927.7.3670,237340.0,245500.0,248170.0,231210.0,240590.0,231810.0,"TrkA-N domain containing protein, putative"
4282,4282,Tb927.7.3700,213270.0,215180.0,212900.0,229800.0,242320.0,229520.0,"hypothetical protein, conserved"
4283,4283,Tb927.7.3710,196050.0,202170.0,202890.0,200370.0,216640.0,212370.0,"hypothetical protein, conserved"
4284,4284,Tb927.7.3740,2534400.0,2700500.0,2507400.0,2544300.0,2446800.0,2620000.0,SUMO-interacting motif-containing protein
4285,4285,Tb927.7.3750,588420.0,604660.0,586730.0,608900.0,604360.0,627360.0,"TFIIF-stimulated CTD phosphatase, putative"
4286,4286,Tb927.7.3760,152420.0,153150.0,153640.0,153200.0,151560.0,159680.0,"phosphatidylserine synthase, putative"
4287,4287,Tb927.7.3770,811320.0,847820.0,786680.0,921000.0,878050.0,913210.0,Bifunctional NAD(P)H-hydrate repair enzyme
4288,4288,Tb927.7.3780,591390.0,584590.0,576330.0,578620.0,583030.0,582230.0,Nuclear poly(A) polymerase 2
4289,4289,Tb927.7.3790,312660.0,320030.0,316610.0,322520.0,321620.0,335880.0,"ras-like small GTPase, putative"
4290,4290,Tb927.7.3800,186230.0,184820.0,175800.0,214360.0,203220.0,203890.0,"hypothetical protein, conserved"
4291,4291,Tb927.7.3810,417720.0,453280.0,412440.0,447930.0,430250.0,466520.0,"Cold-shock DNA-binding domain containing protein, putative"
4292,4292,Tb927.7.3820,296340.0,314010.0,294920.0,310740.0,312130.0,324910.0,"hypothetical protein, conserved"
4293,4293,Tb927.7.3860,123700.0,136000.0,126780.0,125470.0,124440.0,123040.0,"PQ loop repeat, putative"
4294,4294,Tb927.7.3870,98601.0,101760.0,97841.0,101090.0,98642.0,106420.0,"hypothetical protein, conserved"
4295,4295,Tb927.7.3880,969900.0,973020.0,961400.0,936090.0,937510.0,957500.0,Basal body protein
4296,4296,Tb927.7.3890,679180.0,702540.0,665640.0,702790.0,684700.0,688660.0,"hypothetical protein, conserved"
4297,4297,Tb927.7.3900,540100.0,544020.0,523150.0,551050.0,563520.0,579620.0,"vacuolar transporter chaperone, putative"
4298,4298,Tb927.7.3910,207440.0,202110.0,195030.0,206890.0,220390.0,203600.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
4299,4299,Tb927.7.3920,744310.0,772260.0,739500.0,759350.0,747250.0,760970.0,"hypothetical protein, conserved"
4300,4300,Tb927.7.3940,998300.0,1027500.0,991910.0,1022000.0,1030500.0,1080300.0,mitochondrial carrier protein
4301,4301,Tb927.7.3950,833130.0,871970.0,824310.0,881150.0,875910.0,899270.0,RNA-editing 3 terminal uridylyl transferase 1
4302,4302,Tb927.7.3960,387510.0,410250.0,388940.0,382210.0,387650.0,393180.0,Mitochondrial ribosomal protein L16
4303,4303,Tb927.7.3970,98591.0,101060.0,101480.0,100360.0,109130.0,108270.0,"hypothetical protein, conserved"
4304,4304,Tb927.7.3980,1780500.0,1837000.0,1776800.0,1899100.0,1821800.0,1905400.0,tc40 antigen-like
4305,4305,Tb927.7.3990,639620.0,638770.0,641160.0,614700.0,618220.0,623560.0,mitochondrial DNA polymerase I protein C
4306,4306,Tb927.7.4000,1056000.0,1081600.0,1054300.0,1047500.0,1054500.0,1072300.0,"glutathione synthetase, putative"
4307,4307,Tb927.7.4020,483920.0,505030.0,489610.0,490940.0,468680.0,513400.0,"protein phosphatase 2C, putative"
4308,4308,Tb927.7.4030,1291900.0,1302100.0,1285900.0,1301000.0,1292300.0,1334300.0,"hypothetical protein, conserved"
4309,4309,Tb927.7.4040,227900.0,252210.0,228870.0,242030.0,240280.0,258900.0,"hypothetical protein, conserved"
4310,4310,Tb927.7.4050,90766.0,99994.0,89395.0,106420.0,103130.0,100680.0,"hypothetical protein, conserved"
4311,4311,Tb927.7.4070,5293800.0,5338700.0,5203300.0,5488500.0,5641200.0,5465900.0,"cysteine peptidase, Clan CA, family C2, putative"
4312,4312,Tb927.7.4090,87308.0,90561.0,87574.0,87322.0,87640.0,93300.0,"CMGC/DYRK protein kinase, putative"
4313,4313,Tb927.7.4100,409490.0,412800.0,404290.0,420690.0,416160.0,417360.0,"Domain of unknown function (DUF4201), putative"
4314,4314,Tb927.7.4110,167380.0,175900.0,176610.0,190410.0,186940.0,201770.0,"kinesin, putative"
4315,4315,Tb927.7.4120,928560.0,953770.0,927710.0,957680.0,986630.0,953550.0,"hypothetical protein, conserved"
4316,4316,Tb927.7.4130,20493.0,20265.0,19121.0,19669.0,18084.0,21378.0,"hypothetical protein, conserved"
4317,4317,Tb927.7.4140,222230.0,223960.0,226630.0,217110.0,233600.0,215820.0,mitochondrial ribosomal protein L21
4318,4318,Tb927.7.4150,310720.0,326180.0,304930.0,313880.0,349620.0,333920.0,"hypothetical protein, conserved"
4319,4319,Tb927.7.4160,299520.0,312760.0,290950.0,301740.0,312570.0,319850.0,Fatty acid elongase
4320,4320,Tb927.7.4170,439620.0,452910.0,441920.0,494370.0,485730.0,503370.0,Fatty acid elongase
4321,4321,Tb927.7.4180,834460.0,932360.0,819070.0,1064900.0,956870.0,1091900.0,Fatty acid elongase
4322,4322,Tb927.7.4200,243200.0,269640.0,245990.0,275370.0,251260.0,292320.0,"hypothetical protein, conserved"
4323,4323,Tb927.7.4210,142290.0,145550.0,138410.0,146390.0,147240.0,147720.0,"hypothetical protein, conserved"
4324,4324,Tb927.7.4220,1545800.0,1564100.0,1550000.0,1514600.0,1546800.0,1577100.0,"WD domain, G-beta repeat/Dip2/Utp12 Family, putative"
4325,4325,Tb927.7.4250,434380.0,465920.0,422270.0,480350.0,448080.0,479640.0,"hypothetical protein, conserved"
4326,4326,Tb927.7.4270,552220.0,557280.0,535000.0,609420.0,594980.0,594860.0,"hypothetical protein, conserved"
4327,4327,Tb927.7.4290,2488700.0,2557300.0,2453600.0,2572300.0,2501200.0,2573700.0,Nuclear distribution protein C homolog
4328,4328,Tb927.7.4310,832200.0,850970.0,808780.0,837200.0,812270.0,855200.0,"pyridine nucleotide-disulphide oxidoreductase, putative"
4329,4329,Tb927.7.4320,179930.0,180520.0,179920.0,194900.0,193640.0,206590.0,"mRNA capping enzyme, beta chain, putative"
4330,4330,Tb927.7.4330,171340.0,184920.0,179230.0,170200.0,161780.0,162710.0,"Iguana/Dzip1-like DAZ-interacting protein N-terminal, putative"
4331,4331,Tb927.7.4340,935030.0,958430.0,953680.0,937250.0,942890.0,953070.0,"Protein of unknown function (DUF1253), putative"
4332,4332,Tb927.7.4360,97850.0,107560.0,104610.0,118990.0,114110.0,112280.0,"hypothetical protein, conserved"
4333,4333,Tb927.7.4370,35811.0,39116.0,36180.0,34118.0,30726.0,36431.0,"hypothetical protein, conserved"
4334,4334,Tb927.7.4380,307870.0,332470.0,329960.0,322340.0,340340.0,367390.0,"Bromodomain, putative"
4335,4335,Tb927.7.4390,2999100.0,3042800.0,2969100.0,3866000.0,3808500.0,3838300.0,"threonine synthase, putative"
4336,4336,Tb927.7.4400,202970.0,196640.0,197890.0,218960.0,209090.0,221960.0,inositol hexakisphosphate kinase
4337,4337,Tb927.7.4410,17453.0,17715.0,16335.0,17639.0,18973.0,17933.0,"hypothetical protein, conserved"
4338,4338,Tb927.7.4420,1678000.0,1653400.0,1613700.0,1716500.0,1704800.0,1658500.0,"proteasome alpha 3 subunit, putative"
4339,4339,Tb927.7.4430,231260.0,222170.0,235600.0,233000.0,245750.0,224080.0,"hypothetical protein, conserved"
4340,4340,Tb927.7.4440,257100.0,292910.0,268820.0,317460.0,287820.0,321350.0,"NAD dependent epimerase/dehydratase family, putative"
4341,4341,Tb927.7.4450,1226200.0,1199600.0,1213000.0,1135200.0,1167500.0,1134200.0,SUMO-interacting motif-containing protein
4342,4342,Tb927.7.4460,1153400.0,1185700.0,1147700.0,1195600.0,1191200.0,1211200.0,"von Willebrand factor type A domain containing protein, putative"
4343,4343,Tb927.7.4470,312930.0,309730.0,298820.0,295600.0,277800.0,289590.0,"hypothetical protein, conserved"
4344,4344,Tb927.7.4480,1602400.0,1555000.0,1587700.0,1697300.0,1757100.0,1652800.0,"adenosine 5-monophosphoramidase, putative"
4345,4345,Tb927.7.4490,411540.0,466320.0,426840.0,430710.0,405860.0,452580.0,"hypothetical protein, conserved"
4346,4346,Tb927.7.450,584310.0,602730.0,559620.0,657690.0,615360.0,659040.0,"Golgi complex component 7 (COG7), putative"
4347,4347,Tb927.7.4500,2393600.0,2427200.0,2291000.0,2417100.0,2351200.0,2390900.0,"PX domain containing protein, putative"
4348,4348,Tb927.7.4510,400480.0,400430.0,394870.0,389210.0,391040.0,403660.0,"Domain of unknown function (DUF4201), putative"
4349,4349,Tb927.7.4520,2391900.0,2330800.0,2283000.0,2416100.0,2385100.0,2333100.0,"Thioredoxin-like, putative"
4350,4350,Tb927.7.4540,46178.0,42762.0,48373.0,64265.0,68055.0,68945.0,"hypothetical protein, conserved"
4351,4351,Tb927.7.4550,506100.0,474590.0,478730.0,465900.0,485090.0,454430.0,Mitochondrial ribosomal protein L7/L12
4352,4352,Tb927.7.4560,266920.0,270560.0,272030.0,265680.0,289100.0,263790.0,Histone acetyltransferase 1
4353,4353,Tb927.7.4570,2119600.0,2047100.0,2067800.0,2451500.0,2535700.0,2375300.0,inosine-guanine nucleoside hydrolase
4354,4354,Tb927.7.4580,73246.0,76383.0,72992.0,75668.0,75852.0,81094.0,"Cornifin (SPRR) family, putative"
4355,4355,Tb927.7.4590,38509.0,42664.0,66044.0,42663.0,34812.0,50366.0,"chaperone protein DnaJ, putative"
4356,4356,Tb927.7.460,164490.0,179790.0,155840.0,218990.0,203210.0,230160.0,protein farnesyltransferase beta subunit
4357,4357,Tb927.7.4600,135710.0,139450.0,133560.0,143740.0,148360.0,146500.0,"Calponin homology (CH) domain containing protein, putative"
4358,4358,Tb927.7.4620,683490.0,705080.0,656560.0,819050.0,756170.0,822530.0,"hypothetical protein, conserved"
4359,4359,Tb927.7.4670,261060.0,271660.0,270120.0,256480.0,298640.0,269040.0,ribosomal RNA processing protein 4
4360,4360,Tb927.7.4700,77982.0,83156.0,79777.0,74336.0,79823.0,80551.0,"WD domain, G-beta repeat, putative"
4361,4361,Tb927.7.4710,371750.0,387880.0,367310.0,368850.0,361900.0,372650.0,Mitochondrial ribosomal protein L46
4362,4362,Tb927.7.4740,399620.0,423530.0,406690.0,390490.0,384070.0,403640.0,"hypothetical protein, conserved"
4363,4363,Tb927.7.4750,570070.0,590050.0,549450.0,593150.0,585400.0,607330.0,"hypothetical protein, conserved"
4364,4364,Tb927.7.4760,302480.0,312290.0,300920.0,316340.0,306720.0,309280.0,"hypothetical protein, conserved"
4365,4365,Tb927.7.4770,1300600.0,1259700.0,1314800.0,1351800.0,1409900.0,1307900.0,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
4366,4366,Tb927.7.4780,107230.0,108010.0,107670.0,107420.0,100840.0,103360.0,"conserved hypothetical protein, putative"
4367,4367,Tb927.7.4800,71379.0,73986.0,70225.0,75682.0,78114.0,77078.0,"hypothetical protein, conserved"
4368,4368,Tb927.7.4810,346570.0,373170.0,333880.0,358500.0,327260.0,362520.0,"HD domain containing protein, putative"
4369,4369,Tb927.7.4820,148290.0,146670.0,143450.0,129110.0,132690.0,138660.0,"Trm112p-like protein, putative"
4370,4370,Tb927.7.4840,502960.0,491450.0,487180.0,485650.0,493910.0,495970.0,"hypothetical protein, conserved"
4371,4371,Tb927.7.4850,8992.7,7482.4,9412.5,10517.0,11981.0,10320.0,kinetoplastid kinetochore protein 5
4372,4372,Tb927.7.4860,227290.0,245220.0,230380.0,244840.0,246390.0,242010.0,kinetoplastid kinetochore protein 13
4373,4373,Tb927.7.4870,402760.0,421490.0,394790.0,392690.0,371810.0,396420.0,"hypothetical protein, conserved"
4374,4374,Tb927.7.4880,161760.0,170890.0,165190.0,159180.0,152520.0,163220.0,"hypothetical protein, conserved"
4375,4375,Tb927.7.4890,439320.0,461880.0,449990.0,506280.0,494810.0,507640.0,Present in the outer mitochondrial membrane proteome 34
4376,4376,Tb927.7.4900,3080900.0,3160500.0,3023000.0,3175300.0,3162100.0,3220200.0,5-3 exoribonuclease A
4377,4377,Tb927.7.4910,1035500.0,1158400.0,1032000.0,1202800.0,1089800.0,1217800.0,"hypothetical protein, conserved"
4378,4378,Tb927.7.4930,111300.0,114980.0,111340.0,112760.0,115110.0,116020.0,ribonuclease H1
4379,4379,Tb927.7.4940,702560.0,723590.0,688380.0,695950.0,695420.0,715100.0,"serine peptidase, clan SC, family S9A-like protein"
4380,4380,Tb927.7.4950,653600.0,663420.0,642920.0,677300.0,672340.0,675950.0,"NAD(P)-dependent steroid dehydrogenase protein, putative"
4381,4381,Tb927.7.4960,532380.0,540260.0,522530.0,560750.0,562510.0,562350.0,"hypothetical protein, conserved"
4382,4382,Tb927.7.4970,3067200.0,3006200.0,2987300.0,3121200.0,3199500.0,3095600.0,"glutamine synthetase, putative"
4383,4383,Tb927.7.4980,511830.0,562190.0,505850.0,539610.0,500690.0,568320.0,Present in the outer mitochondrial membrane proteome 35
4384,4384,Tb927.7.4990,896500.0,922960.0,872220.0,931140.0,908910.0,967870.0,"hypothetical protein, conserved"
4385,4385,Tb927.7.500,199970.0,219720.0,212710.0,213470.0,212820.0,251970.0,"hypothetical protein, conserved"
4386,4386,Tb927.7.5020,2315200.0,2269000.0,2238300.0,2109900.0,2172700.0,2079200.0,"60S ribosomal protein L19, putative"
4387,4387,Tb927.7.5030,272760.0,276380.0,270900.0,274900.0,276980.0,283750.0,"hypothetical protein, conserved"
4388,4388,Tb927.7.5040,54163.0,53689.0,53801.0,51148.0,55265.0,51165.0,"kinesin, putative"
4389,4389,Tb927.7.5050,794270.0,806660.0,784010.0,786840.0,777630.0,801520.0,"hypothetical protein, conserved"
4390,4390,Tb927.7.5080,339120.0,330920.0,333500.0,353100.0,349930.0,347020.0,ATP-NAD kinase-like protein
4391,4391,Tb927.7.5090,572480.0,583960.0,568620.0,555310.0,554280.0,561730.0,"condensin complex subunit 2, putative"
4392,4392,Tb927.7.510,303160.0,304200.0,293140.0,304080.0,303470.0,300470.0,"hypothetical protein, conserved"
4393,4393,Tb927.7.5110,692040.0,730490.0,687670.0,763650.0,723390.0,760260.0,"hypothetical protein, conserved"
4394,4394,Tb927.7.5120,47009.0,49583.0,47303.0,59553.0,60134.0,57979.0,"SpoU rRNA Methylase family, putative"
4395,4395,Tb927.7.5130,324970.0,328030.0,312260.0,335500.0,319450.0,324420.0,"hypothetical protein, conserved"
4396,4396,Tb927.7.5140,488830.0,519910.0,491900.0,482740.0,477050.0,498120.0,"hypothetical protein, conserved"
4397,4397,Tb927.7.5150,428010.0,442700.0,445260.0,433380.0,428370.0,454140.0,"hypothetical protein, conserved"
4398,4398,Tb927.7.5160,908740.0,945200.0,888180.0,909470.0,871180.0,904000.0,"deoxyuridine triphosphatase, putative"
4399,4399,Tb927.7.5180,3434300.0,3503800.0,3352600.0,3155300.0,3123200.0,3163600.0,"60S ribosomal protein L23a, putative"
4400,4400,Tb927.7.5190,379300.0,409020.0,399770.0,403080.0,399780.0,434770.0,"hypothetical protein, conserved"
4401,4401,Tb927.7.520,108630.0,116380.0,113890.0,115760.0,112760.0,117860.0,"cytochrome b5-like Heme/Steroid binding domain containing protein, putative"
4402,4402,Tb927.7.5210,1620200.0,1671600.0,1594900.0,1861800.0,1854600.0,1847300.0,"Putative Phosphatase/Protein of unknown function DUF89, putative"
4403,4403,Tb927.7.5230,1341300.0,1381500.0,1335900.0,1490900.0,1461800.0,1501700.0,lanosterol synthase
4404,4404,Tb927.7.5240,248920.0,251950.0,252950.0,234890.0,245700.0,247500.0,Flagellum attachment zone protein 21
4405,4405,Tb927.7.5260,341480.0,347930.0,341110.0,349870.0,363610.0,352240.0,"Cytochrome c oxidase biogenesis protein Cmc1 like, putative"
4406,4406,Tb927.7.5270,191460.0,196470.0,193770.0,218440.0,211040.0,220550.0,"hypothetical protein, conserved"
4407,4407,Tb927.7.5280,680560.0,719220.0,687210.0,667390.0,663480.0,689610.0,kinetoplast ribosomal PPR-repeat containing protein 19
4408,4408,Tb927.7.5290,348860.0,387740.0,347280.0,411770.0,381100.0,436360.0,"hypothetical protein, conserved"
4409,4409,Tb927.7.530,988730.0,1053900.0,1022100.0,978410.0,949760.0,998050.0,"FYVE zinc finger, putative"
4410,4410,Tb927.7.5300,382080.0,396060.0,382760.0,384220.0,382720.0,397290.0,"C2 domain/Ankyrin repeats (3 copies), putative"
4411,4411,Tb927.7.5310,259500.0,272770.0,265210.0,289310.0,280980.0,285880.0,"YEATS family, putative"
4412,4412,Tb927.7.5320,321380.0,336800.0,329480.0,309370.0,321320.0,320530.0,"hypothetical protein, conserved"
4413,4413,Tb927.7.5330,221350.0,225910.0,215550.0,222560.0,225980.0,218570.0,"hypothetical protein, conserved"
4414,4414,Tb927.7.5340,2893400.0,3042900.0,2855800.0,3338100.0,3159700.0,3325700.0,cAMP response protein 3
4415,4415,Tb927.7.540,668580.0,678160.0,664980.0,697350.0,700320.0,704700.0,"chaperone protein DnaJ, putative"
4416,4416,Tb927.7.5430,53838.0,61054.0,56862.0,59466.0,58707.0,59432.0,"hypothetical protein, conserved"
4417,4417,Tb927.7.5440,39425.0,43657.0,38422.0,41747.0,42928.0,39789.0,"hypothetical protein, conserved"
4418,4418,Tb927.7.5450,626880.0,615070.0,622040.0,597800.0,655750.0,609770.0,lipin
4419,4419,Tb927.7.5460,505370.0,529030.0,482760.0,535920.0,524340.0,535640.0,exosome-associated protein 3
4420,4420,Tb927.7.5470,258770.0,269710.0,246230.0,268410.0,259870.0,270720.0,Present in the outer mitochondrial membrane proteome 36
4421,4421,Tb927.7.5480,1696000.0,1751300.0,1702000.0,1751800.0,1741000.0,1757800.0,dihydrofolate reductase-thymidylate synthase
4422,4422,Tb927.7.5490,774860.0,807340.0,774530.0,764390.0,753850.0,793680.0,protein arginine n-methyltransferase 7
4423,4423,Tb927.7.550,509420.0,535660.0,518190.0,569010.0,580790.0,597320.0,"WD domain, G-beta repeat, putative"
4424,4424,Tb927.7.5500,194900.0,202960.0,191970.0,200180.0,198630.0,201670.0,"hypothetical protein, conserved"
4425,4425,Tb927.7.5520,225300.0,231780.0,220210.0,256640.0,240160.0,259480.0,"peptidyl-tRNA hydrolase, putative"
4426,4426,Tb927.7.5530,844000.0,906640.0,853500.0,916270.0,886660.0,961310.0,"hypothetical protein, conserved"
4427,4427,Tb927.7.5540,443440.0,441150.0,423600.0,439760.0,442140.0,443170.0,"2,4-dienoyl-coa reductase-like protein"
4428,4428,Tb927.7.5560,1494200.0,1522000.0,1509100.0,1642300.0,1632800.0,1630000.0,"glucosamine-fructose-6-phosphate aminotransferase, putative"
4429,4429,Tb927.7.5570,470210.0,490140.0,473550.0,462620.0,476050.0,484190.0,cell cycle associated protein MOB1-A
4430,4430,Tb927.7.5590,485240.0,493890.0,507880.0,472360.0,503490.0,482000.0,"Domain of unknown function (DUF3883), putative"
4431,4431,Tb927.7.560,194890.0,174290.0,203030.0,159590.0,185840.0,167100.0,"hypothetical protein, conserved"
4432,4432,Tb927.7.5600,507520.0,533600.0,503830.0,528160.0,531980.0,534750.0,"leucine-rich repeat protein (LRRP), putative"
4433,4433,Tb927.7.5610,1219200.0,1216200.0,1199200.0,1169300.0,1209300.0,1218400.0,"hypothetical protein, conserved"
4434,4434,Tb927.7.5620,45198.0,46151.0,45569.0,43181.0,46467.0,48070.0,"SET domain containing protein, putative"
4435,4435,Tb927.7.5630,161780.0,167060.0,160610.0,172780.0,162260.0,169100.0,"hypothetical protein, conserved"
4436,4436,Tb927.7.5640,517880.0,531720.0,524870.0,503570.0,525090.0,501800.0,"G-patch domain containing protein, putative"
4437,4437,Tb927.7.5660,1857900.0,1865500.0,1847600.0,1790700.0,1835600.0,1792100.0,"Outer dynein arm docking complex protein 2, putative"
4438,4438,Tb927.7.5670,265320.0,280060.0,278980.0,278870.0,299860.0,303090.0,"hypothetical protein, conserved"
4439,4439,Tb927.7.5680,1442000.0,1503300.0,1395000.0,1730700.0,1627800.0,1723800.0,"deoxyribose-phosphate aldolase, putative"
4440,4440,Tb927.7.5690,546170.0,556250.0,543770.0,519020.0,533930.0,546090.0,SUMO-interacting motif-containing protein
4441,4441,Tb927.7.570,1737900.0,1816000.0,1812700.0,1871200.0,1840100.0,1838500.0,"prefoldin, putative"
4442,4442,Tb927.7.5700,633690.0,639500.0,628310.0,659720.0,657090.0,655490.0,peripherally associated ATOM36
4443,4443,Tb927.7.5710,61656.0,66879.0,69323.0,65187.0,65162.0,78907.0,"hypothetical protein, conserved"
4444,4444,Tb927.7.5720,30866.0,35267.0,30580.0,32237.0,30680.0,34274.0,"hypothetical protein, conserved"
4445,4445,Tb927.7.5730,87566.0,95612.0,90496.0,104600.0,96827.0,102270.0,"hypothetical protein, conserved"
4446,4446,Tb927.7.5740,105720.0,106580.0,104140.0,86795.0,93814.0,87515.0,conserved protein
4447,4447,Tb927.7.5750,472800.0,499330.0,477340.0,498520.0,483670.0,497730.0,Anaphase promoting complex-associated Protein AP2
4448,4448,Tb927.7.5760,219710.0,220930.0,206860.0,236660.0,232680.0,232620.0,"nuclear transport factor 2 protein, putative"
4449,4449,Tb927.7.5770,908410.0,926920.0,913580.0,959300.0,983600.0,960170.0,Nuclear Dbf2-related kinase
4450,4450,Tb927.7.5780,133970.0,148360.0,136950.0,151410.0,149520.0,163130.0,"thioredoxin, putative"
4451,4451,Tb927.7.5790,341870.0,343910.0,334750.0,354390.0,347410.0,346070.0,"protein disulfide isomerase, putative"
4452,4452,Tb927.7.5795,36356.0,37223.0,39387.0,32035.0,34028.0,35417.0,hypothetical protein
4453,4453,Tb927.7.580,867630.0,932620.0,899600.0,916940.0,892100.0,938740.0,"GTP-binding protein, putative"
4454,4454,Tb927.7.5810,65452.0,68679.0,66699.0,79593.0,83415.0,86269.0,"Protein of unknown function (DUF1637), putative"
4455,4455,Tb927.7.5820,611960.0,632500.0,600150.0,631770.0,641470.0,653040.0,"Monooxygenase, putative"
4456,4456,Tb927.7.5840,209610.0,233460.0,230230.0,217140.0,207390.0,221060.0,"hypothetical protein, conserved"
4457,4457,Tb927.7.5850,398010.0,422540.0,396570.0,419190.0,415730.0,431460.0,"hypothetical protein, conserved"
4458,4458,Tb927.7.5890,411600.0,416900.0,405400.0,417290.0,414430.0,422000.0,"hypothetical protein, conserved"
4459,4459,Tb927.7.590,1038200.0,1062000.0,1014500.0,1110100.0,1113900.0,1122100.0,"hypothetical protein, conserved"
4460,4460,Tb927.7.5910,363660.0,352880.0,352360.0,351190.0,368590.0,348800.0,Autophagy-related protein 8.2
4461,4461,Tb927.7.5920,562180.0,557410.0,557090.0,485550.0,492920.0,478780.0,"mercaptopyruvate sulfurtransferase, putative"
4462,4462,Tb927.7.5930,70229.0,73519.0,71524.0,84173.0,81948.0,87020.0,Protein Associated with Differentiation 1
4463,4463,Tb927.7.5940,3089300.0,2947200.0,2879200.0,3313400.0,3227900.0,3200600.0,Protein Associated with Differentiation
4464,4464,Tb927.7.5950,643380.0,641530.0,653000.0,747100.0,726530.0,729940.0,"protein associated with differentiation 3, putative"
4465,4465,Tb927.7.5960,289360.0,263130.0,314220.0,266000.0,296560.0,251690.0,"protein associated with differentiation 4, putative"
4466,4466,Tb927.7.600,78461.0,80689.0,77552.0,73469.0,73782.0,74811.0,"mitochondrial DNA ligase homolog, LIG k-beta"
4467,4467,Tb927.7.6090,5181000.0,5294000.0,5067900.0,5296400.0,5212400.0,5242100.0,eukaryotic translation initiation factor 3 subunit a
4468,4468,Tb927.7.6110,90317.0,93172.0,88685.0,88642.0,83996.0,86880.0,"Protein of unknown function (DUF3522), putative"
4469,4469,Tb927.7.6180,394390.0,403660.0,397960.0,428600.0,428010.0,428030.0,"hypothetical protein, conserved"
4470,4470,Tb927.7.620,80689.0,87526.0,88285.0,70878.0,70372.0,78926.0,"hypothetical protein, conserved"
4471,4471,Tb927.7.6200,231490.0,238820.0,226730.0,233590.0,234360.0,240100.0,"chaperone protein DnaJ, putative"
4472,4472,Tb927.7.6210,177150.0,183470.0,179450.0,190010.0,183660.0,192390.0,"hypothetical protein, conserved"
4473,4473,Tb927.7.6220,738040.0,745460.0,727860.0,813120.0,815600.0,808540.0,"calcium/calmodulin-dependent protein kinase, putative"
4474,4474,Tb927.7.6230,333870.0,345450.0,336920.0,350370.0,351550.0,360160.0,"ADP-ribosylation factor, putative"
4475,4475,Tb927.7.6240,81908.0,88979.0,84958.0,90308.0,91080.0,95185.0,"hypothetical protein, conserved"
4476,4476,Tb927.7.6250,259140.0,264770.0,272020.0,248080.0,248970.0,257200.0,"Centrosomal protein of 120 kDa, putative"
4477,4477,Tb927.7.6260,1270800.0,1298700.0,1274800.0,1291900.0,1269200.0,1264600.0,"TPR repeat, putative"
4478,4478,Tb927.7.6270,666860.0,689470.0,661090.0,759710.0,743150.0,767370.0,"peptidase t, putative"
4479,4479,Tb927.7.6280,887570.0,928650.0,889990.0,906440.0,874310.0,910010.0,"Domain of unknown function (DUF3508), putative"
4480,4480,Tb927.7.6290,939700.0,966610.0,929110.0,911710.0,909320.0,918850.0,"kinesin, putative"
4481,4481,Tb927.7.630,303020.0,335020.0,309330.0,265090.0,248980.0,280240.0,"hypothetical protein, conserved"
4482,4482,Tb927.7.6300,24874.0,26347.0,27470.0,47003.0,36462.0,56649.0,"WD domain, G-beta repeat, putative"
4483,4483,Tb927.7.6310,138870.0,142310.0,137170.0,129700.0,127690.0,127280.0,polo-like protein kinase
