Gene_acc,Gene_id,DM1,DM2,DM3,Plus1,Plus2,Plus3,Desc
4351,Tb927.7.4460,1182400.0,1235000.0,1264700.0,1153400.0,1185700.0,1147700.0,"von Willebrand factor type A domain containing protein, putative"
4352,Tb927.7.4470,322830.0,327160.0,345340.0,312930.0,309730.0,298820.0,"hypothetical protein, conserved"
4353,Tb927.7.4480,1543700.0,1646800.0,1650700.0,1602400.0,1555000.0,1587700.0,"adenosine 5-monophosphoramidase, putative"
4354,Tb927.7.4490,507900.0,498060.0,546420.0,411540.0,466320.0,426840.0,"hypothetical protein, conserved"
4355,Tb927.7.450,571660.0,605970.0,625310.0,584310.0,602730.0,559620.0,"Golgi complex component 7 (COG7), putative"
4356,Tb927.7.4500,2386100.0,2458300.0,2625700.0,2393600.0,2427200.0,2291000.0,"PX domain containing protein, putative"
4357,Tb927.7.4510,425760.0,459460.0,463300.0,400480.0,400430.0,394870.0,"Domain of unknown function (DUF4201), putative"
4358,Tb927.7.4520,2140100.0,2270100.0,2330900.0,2391900.0,2330800.0,2283000.0,"Thioredoxin-like, putative"
4359,Tb927.7.4540,41841.0,42396.0,49549.0,46178.0,42762.0,48373.0,"hypothetical protein, conserved"
4360,Tb927.7.4550,630350.0,681030.0,677790.0,506100.0,474590.0,478730.0,Mitochondrial ribosomal protein L7/L12
4361,Tb927.7.4560,279930.0,308900.0,315290.0,266920.0,270560.0,272030.0,Histone acetyltransferase 1
4362,Tb927.7.4570,1824100.0,2051700.0,1976700.0,2119600.0,2047100.0,2067800.0,inosine-guanine nucleoside hydrolase
4363,Tb927.7.4580,76808.0,82295.0,81278.0,73246.0,76383.0,72992.0,"Cornifin (SPRR) family, putative"
4364,Tb927.7.4590,43881.0,45212.0,47339.0,38509.0,42664.0,66044.0,"chaperone protein DnaJ, putative"
4365,Tb927.7.460,161290.0,162330.0,184630.0,164490.0,179790.0,155840.0,protein farnesyltransferase beta subunit
4366,Tb927.7.4600,130460.0,137260.0,138970.0,135710.0,139450.0,133560.0,"Calponin homology (CH) domain containing protein, putative"
4367,Tb927.7.4620,638590.0,631440.0,713950.0,683490.0,705080.0,656560.0,"hypothetical protein, conserved"
4368,Tb927.7.4670,263140.0,271760.0,284990.0,261060.0,271660.0,270120.0,ribosomal RNA processing protein 4
4369,Tb927.7.4700,87931.0,96982.0,96491.0,77982.0,83156.0,79777.0,"WD domain, G-beta repeat, putative"
4370,Tb927.7.4710,357840.0,372780.0,389900.0,371750.0,387880.0,367310.0,Mitochondrial ribosomal protein L46
4371,Tb927.7.4740,423980.0,428710.0,462240.0,399620.0,423530.0,406690.0,"hypothetical protein, conserved"
4372,Tb927.7.4750,503480.0,514980.0,543160.0,570070.0,590050.0,549450.0,"hypothetical protein, conserved"
4373,Tb927.7.4760,305230.0,326480.0,333340.0,302480.0,312290.0,300920.0,"hypothetical protein, conserved"
4374,Tb927.7.4770,1376200.0,1494200.0,1441100.0,1300600.0,1259700.0,1314800.0,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
4375,Tb927.7.4780,97893.0,101060.0,115590.0,107230.0,108010.0,107670.0,"conserved hypothetical protein, putative"
4376,Tb927.7.4800,75451.0,82804.0,85313.0,71379.0,73986.0,70225.0,"hypothetical protein, conserved"
4377,Tb927.7.4810,391680.0,389070.0,434370.0,346570.0,373170.0,333880.0,"HD domain containing protein, putative"
4378,Tb927.7.4820,140170.0,147760.0,160480.0,148290.0,146670.0,143450.0,"Trm112p-like protein, putative"
4379,Tb927.7.4840,513450.0,561820.0,574090.0,502960.0,491450.0,487180.0,"hypothetical protein, conserved"
4380,Tb927.7.4850,8445.9,9022.6,10168.0,8992.7,7482.4,9412.5,kinetoplastid kinetochore protein 5
4381,Tb927.7.4860,230080.0,249450.0,257700.0,227290.0,245220.0,230380.0,kinetoplastid kinetochore protein 13
4382,Tb927.7.4870,441200.0,464710.0,481820.0,402760.0,421490.0,394790.0,"hypothetical protein, conserved"
4383,Tb927.7.4880,149680.0,153050.0,161280.0,161760.0,170890.0,165190.0,"hypothetical protein, conserved"
4384,Tb927.7.4890,418410.0,443360.0,466270.0,439320.0,461880.0,449990.0,Present in the outer mitochondrial membrane proteome 34
4385,Tb927.7.4900,3311000.0,3504600.0,3608600.0,3080900.0,3160500.0,3023000.0,5-3 exoribonuclease A
4386,Tb927.7.4910,1201100.0,1171500.0,1308900.0,1035500.0,1158400.0,1032000.0,"hypothetical protein, conserved"
4387,Tb927.7.4930,133230.0,140400.0,143170.0,111300.0,114980.0,111340.0,ribonuclease H1
4388,Tb927.7.4940,713030.0,746800.0,782660.0,702560.0,723590.0,688380.0,"serine peptidase, clan SC, family S9A-like protein"
4389,Tb927.7.4950,617910.0,646120.0,674750.0,653600.0,663420.0,642920.0,"NAD(P)-dependent steroid dehydrogenase protein, putative"
4390,Tb927.7.4960,483780.0,521900.0,551220.0,532380.0,540260.0,522530.0,"hypothetical protein, conserved"
4391,Tb927.7.4970,2896200.0,3143700.0,3175000.0,3067200.0,3006200.0,2987300.0,"glutamine synthetase, putative"
4392,Tb927.7.4980,519280.0,510750.0,553510.0,511830.0,562190.0,505850.0,Present in the outer mitochondrial membrane proteome 35
4393,Tb927.7.4990,897280.0,953730.0,953070.0,896500.0,922960.0,872220.0,"hypothetical protein, conserved"
4394,Tb927.7.500,208470.0,220310.0,237680.0,199970.0,219720.0,212710.0,"hypothetical protein, conserved"
4395,Tb927.7.5020,2838100.0,2934700.0,2960600.0,2268700.0,2225500.0,2195700.0,"60S ribosomal protein L19, putative"
4396,Tb927.7.5030,237750.0,255820.0,266320.0,272760.0,276380.0,270900.0,"hypothetical protein, conserved"
4397,Tb927.7.5040,51837.0,56866.0,57668.0,54163.0,53689.0,53801.0,"kinesin, putative"
4398,Tb927.7.5050,890970.0,952440.0,981520.0,794270.0,806660.0,784010.0,"hypothetical protein, conserved"
4399,Tb927.7.5080,380970.0,388450.0,406340.0,339120.0,330920.0,333500.0,ATP-NAD kinase-like protein
4400,Tb927.7.5090,554080.0,610050.0,597710.0,572480.0,583960.0,568620.0,"condensin complex subunit 2, putative"
4401,Tb927.7.510,290490.0,305300.0,306980.0,303160.0,304200.0,293140.0,"hypothetical protein, conserved"
4402,Tb927.7.5110,642060.0,660610.0,709600.0,692040.0,730490.0,687670.0,"hypothetical protein, conserved"
4403,Tb927.7.5120,42603.0,43909.0,45445.0,47009.0,49583.0,47303.0,"SpoU rRNA Methylase family, putative"
4404,Tb927.7.5130,342580.0,351970.0,364550.0,324970.0,328030.0,312260.0,"hypothetical protein, conserved"
4405,Tb927.7.5140,512280.0,534590.0,553730.0,488830.0,519910.0,491900.0,"hypothetical protein, conserved"
4406,Tb927.7.5150,442970.0,483240.0,499060.0,428010.0,442700.0,445260.0,"hypothetical protein, conserved"
4407,Tb927.7.5160,862680.0,881630.0,912130.0,908740.0,945200.0,888180.0,deoxyuridine triphosphatase
4408,Tb927.7.5180,4072200.0,4225500.0,4399400.0,3434300.0,3503800.0,3352600.0,"60S ribosomal protein L23a, putative"
4409,Tb927.7.5190,407150.0,400660.0,436280.0,379300.0,409020.0,399770.0,"hypothetical protein, conserved"
4410,Tb927.7.520,116020.0,119660.0,128710.0,108630.0,116380.0,113890.0,"cytochrome b5-like Heme/Steroid binding domain containing protein, putative"
4411,Tb927.7.5210,1767600.0,1880800.0,1910100.0,1620200.0,1671600.0,1594900.0,"Putative Phosphatase/Protein of unknown function DUF89, putative"
4412,Tb927.7.5230,1329700.0,1384500.0,1430100.0,1299400.0,1337000.0,1292600.0,lanosterol synthase
4413,Tb927.7.5240,262670.0,278960.0,271710.0,248920.0,251950.0,252950.0,Flagellum attachment zone protein 21
4414,Tb927.7.5260,334580.0,358930.0,362640.0,341480.0,347930.0,341110.0,"Cytochrome c oxidase biogenesis protein Cmc1 like, putative"
4415,Tb927.7.5270,192450.0,189550.0,206720.0,191460.0,196470.0,193770.0,"hypothetical protein, conserved"
4416,Tb927.7.5280,734270.0,753510.0,796900.0,680560.0,719220.0,687210.0,kinetoplast ribosomal PPR-repeat containing protein 19
4417,Tb927.7.5290,360890.0,379290.0,390020.0,348860.0,387740.0,347280.0,"hypothetical protein, conserved"
4418,Tb927.7.530,1140800.0,1229800.0,1238800.0,988730.0,1053900.0,1022100.0,"FYVE zinc finger, putative"
4419,Tb927.7.5300,379770.0,396040.0,411210.0,382080.0,396060.0,382760.0,"C2 domain/Ankyrin repeats (3 copies), putative"
4420,Tb927.7.5310,278300.0,295970.0,303990.0,259500.0,272770.0,265210.0,"YEATS family, putative"
4421,Tb927.7.5320,353950.0,365050.0,377500.0,321380.0,336800.0,329480.0,"hypothetical protein, conserved"
4422,Tb927.7.5330,212790.0,229290.0,230320.0,221350.0,225910.0,215550.0,"hypothetical protein, conserved"
4423,Tb927.7.5340,2912300.0,3026000.0,3188800.0,2884900.0,3033700.0,2848300.0,cAMP response protein 3
4424,Tb927.7.540,700330.0,740580.0,748940.0,668580.0,678160.0,664980.0,"chaperone protein DnaJ, putative"
4425,Tb927.7.5430,55017.0,60104.0,63896.0,53838.0,61054.0,56862.0,"hypothetical protein, conserved"
4426,Tb927.7.5440,43086.0,42993.0,44867.0,39425.0,43657.0,38422.0,"hypothetical protein, conserved"
4427,Tb927.7.5450,612240.0,690750.0,647070.0,626880.0,615070.0,622040.0,lipin
4428,Tb927.7.5460,507440.0,513430.0,545640.0,505370.0,529030.0,482760.0,exosome-associated protein 3
4429,Tb927.7.5470,258770.0,260280.0,271530.0,258770.0,269710.0,246230.0,Present in the outer mitochondrial membrane proteome 36
4430,Tb927.7.5480,1659200.0,1748600.0,1820800.0,1696000.0,1751300.0,1702000.0,dihydrofolate reductase-thymidylate synthase
4431,Tb927.7.5490,588900.0,612170.0,638700.0,774860.0,807340.0,774530.0,protein arginine n-methyltransferase 7
4432,Tb927.7.550,480070.0,510530.0,530800.0,509420.0,535660.0,518190.0,"WD domain, G-beta repeat, putative"
4433,Tb927.7.5500,197430.0,207300.0,213680.0,194900.0,202960.0,191970.0,"hypothetical protein, conserved"
4434,Tb927.7.5520,223100.0,232490.0,245790.0,225300.0,231780.0,220210.0,"peptidyl-tRNA hydrolase, putative"
4435,Tb927.7.5530,839070.0,850180.0,930770.0,844000.0,906640.0,853500.0,"hypothetical protein, conserved"
4436,Tb927.7.5540,422490.0,449130.0,442980.0,443440.0,441150.0,423600.0,"2,4-dienoyl-coa reductase-like protein"
4437,Tb927.7.5560,1299800.0,1393200.0,1441300.0,1494200.0,1522000.0,1509100.0,"glucosamine-fructose-6-phosphate aminotransferase, putative"
4438,Tb927.7.5570,440600.0,468090.0,470840.0,438330.0,448810.0,439310.0,cell cycle associated protein MOB1-A
4439,Tb927.7.5590,476820.0,525510.0,514070.0,485240.0,493890.0,507880.0,"Domain of unknown function (DUF3883), putative"
4440,Tb927.7.560,183770.0,224780.0,200210.0,194890.0,174290.0,203030.0,"hypothetical protein, conserved"
4441,Tb927.7.5600,572690.0,603010.0,615970.0,507520.0,533600.0,503830.0,"leucine-rich repeat protein (LRRP), putative"
4442,Tb927.7.5610,1128700.0,1215900.0,1347100.0,1219200.0,1216200.0,1199200.0,"hypothetical protein, conserved"
4443,Tb927.7.5620,46271.0,48366.0,54661.0,45198.0,46151.0,45569.0,"SET domain containing protein, putative"
4444,Tb927.7.5630,160940.0,172020.0,169860.0,161780.0,167060.0,160610.0,"hypothetical protein, conserved"
4445,Tb927.7.5640,499070.0,545210.0,526810.0,517880.0,531720.0,524870.0,"G-patch domain containing protein, putative"
4446,Tb927.7.5660,1836000.0,2004100.0,1970500.0,1857900.0,1865500.0,1847600.0,"Outer dynein arm docking complex protein 2, putative"
4447,Tb927.7.5670,256660.0,268300.0,276830.0,265320.0,280060.0,278980.0,"hypothetical protein, conserved"
4448,Tb927.7.5680,1228400.0,1252100.0,1328300.0,1442000.0,1503300.0,1395000.0,"deoxyribose-phosphate aldolase, putative"
4449,Tb927.7.5690,545440.0,584590.0,610860.0,546170.0,556250.0,543770.0,SUMO-interacting motif-containing protein
4450,Tb927.7.570,1924200.0,1967400.0,2038500.0,1737900.0,1816000.0,1812700.0,"prefoldin, putative"
4451,Tb927.7.5700,596500.0,623820.0,636470.0,633690.0,639500.0,628310.0,peripherally associated ATOM36
4452,Tb927.7.5710,63236.0,58236.0,69121.0,61656.0,66879.0,69323.0,"hypothetical protein, conserved"
4453,Tb927.7.5720,29345.0,32625.0,37711.0,30866.0,35267.0,30580.0,"hypothetical protein, conserved"
4454,Tb927.7.5730,78471.0,83984.0,86985.0,87566.0,95612.0,90496.0,"hypothetical protein, conserved"
4455,Tb927.7.5740,94902.0,106740.0,105800.0,105720.0,106580.0,104140.0,Mitoribosomal LSU assembly factor 22
4456,Tb927.7.5750,465780.0,494930.0,520110.0,457920.0,481260.0,461940.0,Anaphase promoting complex-associated Protein AP2
4457,Tb927.7.5760,256390.0,264970.0,262080.0,219710.0,220930.0,206860.0,"mRNA transport regulator MTR2, putative"
4458,Tb927.7.5770,853830.0,937020.0,943340.0,908410.0,926920.0,913580.0,Nuclear Dbf2-related kinase
4459,Tb927.7.5780,91453.0,102770.0,108290.0,133970.0,148360.0,136950.0,"thioredoxin, putative"
4460,Tb927.7.5790,318320.0,332700.0,332470.0,341870.0,343910.0,334750.0,"protein disulfide isomerase, putative"
4461,Tb927.7.5795,33405.0,34433.0,42210.0,36356.0,37223.0,39387.0,hypothetical protein
4462,Tb927.7.580,871630.0,910530.0,948560.0,867630.0,932620.0,899600.0,"GTP-binding protein, putative"
4463,Tb927.7.5810,62127.0,65610.0,69706.0,65452.0,68679.0,66699.0,"Protein of unknown function (DUF1637), putative"
4464,Tb927.7.5820,563760.0,591270.0,633940.0,611960.0,632500.0,600150.0,"Monooxygenase, putative"
4465,Tb927.7.5840,193490.0,201990.0,221710.0,209610.0,233460.0,230230.0,"hypothetical protein, conserved"
4466,Tb927.7.5850,354730.0,383810.0,383730.0,398010.0,422540.0,396570.0,"hypothetical protein, conserved"
4467,Tb927.7.5890,406900.0,441870.0,447070.0,411600.0,416900.0,405400.0,"hypothetical protein, conserved"
4468,Tb927.7.590,976260.0,1031300.0,1030900.0,1038200.0,1062000.0,1014500.0,"hypothetical protein, conserved"
4469,Tb927.7.5910,302110.0,335720.0,326430.0,363660.0,352880.0,352360.0,Autophagy-related protein 8.2
4470,Tb927.7.5920,532010.0,561180.0,578000.0,562180.0,557410.0,557090.0,"mercaptopyruvate sulfurtransferase, putative"
4471,Tb927.7.5930,51425.0,54025.0,55204.0,70229.0,73519.0,71524.0,Protein Associated with Differentiation 1
4472,Tb927.7.5940,3468700.0,3548900.0,3477500.0,3089300.0,2947200.0,2879200.0,Protein Associated with Differentiation
4473,Tb927.7.5950,675390.0,716410.0,739660.0,643380.0,641530.0,653000.0,"protein associated with differentiation 3, putative"
4474,Tb927.7.5960,309350.0,354970.0,320860.0,289360.0,263130.0,314220.0,"protein associated with differentiation 4, putative"
4475,Tb927.7.600,75697.0,78400.0,82022.0,78461.0,80689.0,77552.0,"mitochondrial DNA ligase homolog, LIG k-beta"
4476,Tb927.7.6090,4953000.0,5117300.0,5383300.0,5181000.0,5294000.0,5067900.0,eukaryotic translation initiation factor 3 subunit a
4477,Tb927.7.6110,82232.0,84528.0,87516.0,90317.0,93172.0,88685.0,"Protein of unknown function (DUF3522), putative"
4478,Tb927.7.6180,410920.0,437230.0,455020.0,394390.0,403660.0,397960.0,"hypothetical protein, conserved"
4479,Tb927.7.620,80980.0,83561.0,96343.0,80689.0,87526.0,88285.0,"hypothetical protein, conserved"
4480,Tb927.7.6200,246260.0,260790.0,267270.0,231490.0,238820.0,226730.0,"chaperone protein DnaJ, putative"
4481,Tb927.7.6210,171940.0,175170.0,187510.0,177150.0,183470.0,179450.0,"hypothetical protein, conserved"
4482,Tb927.7.6220,692430.0,756570.0,758300.0,738040.0,745460.0,727860.0,"calcium/calmodulin-dependent protein kinase, putative"
4483,Tb927.7.6230,334910.0,349520.0,358370.0,333870.0,345450.0,336920.0,"ADP-ribosylation factor, putative"
4484,Tb927.7.6240,79889.0,88191.0,89217.0,81908.0,88979.0,84958.0,"hypothetical protein, conserved"
4485,Tb927.7.6250,246320.0,270830.0,275940.0,259140.0,264770.0,272020.0,"Centrosomal protein of 120 kDa, putative"
4486,Tb927.7.6260,1244300.0,1339700.0,1322200.0,1270800.0,1298700.0,1274800.0,"TPR repeat, putative"
4487,Tb927.7.6270,539930.0,551480.0,592820.0,666860.0,689470.0,661090.0,"peptidase t, putative"
4488,Tb927.7.6280,973250.0,986570.0,1053400.0,887570.0,928650.0,889990.0,"Domain of unknown function (DUF3508), putative"
4489,Tb927.7.6290,1004400.0,1088100.0,1084600.0,939700.0,966610.0,929110.0,"kinesin, putative"
4490,Tb927.7.630,341140.0,348620.0,371580.0,303020.0,335020.0,309330.0,"hypothetical protein, conserved"
4491,Tb927.7.6300,39628.0,39493.0,41803.0,24874.0,26347.0,27470.0,"WD domain, G-beta repeat, putative"
4492,Tb927.7.6310,131140.0,151570.0,152250.0,138870.0,142310.0,137170.0,polo-like protein kinase
4493,Tb927.7.6340,894700.0,962180.0,966810.0,840590.0,837220.0,836170.0,"hypothetical protein, conserved"
4494,Tb927.7.6350,458570.0,480800.0,477350.0,396150.0,407550.0,377810.0,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"
4495,Tb927.7.6360,287360.0,283190.0,319440.0,231730.0,249470.0,222230.0,histone H2A variant Z
4496,Tb927.7.6370,14667.0,14660.0,16691.0,14283.0,16851.0,16153.0,"Zinc finger, C3HC4 type (RING finger), putative"
4497,Tb927.7.6380,155620.0,160020.0,171600.0,149860.0,167930.0,158060.0,"ssm4 protein, putative"
4498,Tb927.7.640,825240.0,865420.0,876670.0,816910.0,837400.0,788740.0,"hypothetical protein, conserved"
4499,Tb927.7.6410,249240.0,255340.0,273790.0,243080.0,265750.0,253650.0,"hypothetical protein, conserved"
4500,Tb927.7.6420,16200.0,16544.0,21887.0,19970.0,23056.0,21175.0,"hypothetical protein, conserved"
4501,Tb927.7.6440,195960.0,203430.0,214950.0,200120.0,203880.0,200290.0,"vesicle transport v-SNARE protein, putative"
4502,Tb927.7.6450,664430.0,681090.0,732090.0,709920.0,733720.0,700440.0,"tRNA-dihydrouridine synthase 3, putative"
4503,Tb927.7.6460,416080.0,447680.0,468190.0,461220.0,475850.0,450980.0,"Defective in exine formation 1 homolog, putative"
4504,Tb927.7.6470,300010.0,305460.0,332390.0,292680.0,313930.0,299930.0,"metallo-peptidase, Clan MK, Family M67"
4505,Tb927.7.6480,33831.0,34610.0,36745.0,29729.0,32442.0,29755.0,"hypothetical protein, conserved"
4506,Tb927.7.650,1578900.0,1662600.0,1767000.0,1585300.0,1629700.0,1565700.0,Nucleolar protein 105
4507,Tb927.7.660,829740.0,878510.0,907960.0,823210.0,867500.0,830520.0,"Cupin-like domain containing protein, putative"
4508,Tb927.7.6610,779250.0,815380.0,842690.0,805610.0,825960.0,815340.0,"hypothetical protein, conserved"
4509,Tb927.7.6620,1186700.0,1257300.0,1290100.0,1249200.0,1254500.0,1242800.0,"Probable N6-adenine methyltransferase, putative"
4510,Tb927.7.6630,208610.0,198410.0,200820.0,164560.0,177610.0,164980.0,Kinetochore interacting protein 5
4511,Tb927.7.6640,1130100.0,1175100.0,1253100.0,1021600.0,1080000.0,1051000.0,"hypothetical protein, conserved"
4512,Tb927.7.6660,561560.0,549880.0,607390.0,483700.0,509350.0,461480.0,"chaperone protein DnaJ, putative"
4513,Tb927.7.6670,1539300.0,1598700.0,1696300.0,1429200.0,1510700.0,1456600.0,"hypothetical protein, conserved"
4514,Tb927.7.6680,1021000.0,1066900.0,1090200.0,994660.0,1011600.0,997000.0,"STE/STE11 serine/threonine-protein kinase, putative"
4515,Tb927.7.6720,92565.0,93496.0,95337.0,100370.0,106880.0,102120.0,"hypothetical protein, conserved"
4516,Tb927.7.6740,80268.0,91009.0,85685.0,84046.0,89350.0,86528.0,"ATPase family associated with various cellular activities (AAA), putative"
4517,Tb927.7.6750,54614.0,53052.0,59796.0,52670.0,57973.0,53464.0,"hypothetical protein, conserved"
4518,Tb927.7.6770,872410.0,890870.0,942880.0,838250.0,837130.0,794210.0,"Acyl CoA binding protein, putative"
4519,Tb927.7.6790,1261400.0,1335400.0,1339000.0,1104000.0,1114900.0,1089600.0,"hypothetical protein, conserved"
4520,Tb927.7.680,968610.0,1018800.0,1060700.0,897530.0,924930.0,899670.0,"chaperone protein DnaJ, putative"
4521,Tb927.7.6800,724140.0,777570.0,775080.0,788210.0,794180.0,782080.0,"LSU ribosomal protein, mitochondrial, putative"
4522,Tb927.7.6820,570630.0,609370.0,630610.0,576030.0,583000.0,586550.0,"hypothetical protein, conserved"
4523,Tb927.7.6830,93676.0,90844.0,94627.0,70398.0,77919.0,67432.0,"trans-sialidase, putative"
4524,Tb927.7.6850,3896300.0,3970400.0,4242200.0,2633100.0,2719400.0,2609000.0,trans-sialidase
4525,Tb927.7.6890,529780.0,534120.0,595850.0,523710.0,568220.0,523620.0,"methyltransferase domain containing protein, putative"
4526,Tb927.7.6900,932870.0,1037400.0,1034800.0,845780.0,842470.0,874890.0,Sister chromatid cohesion protein 1
4527,Tb927.7.6910,2810800.0,2832600.0,3063100.0,2567200.0,2739800.0,2554500.0,"Phosphatidylinositol 4-phosphate 5-kinase, putative"
4528,Tb927.7.6920,272980.0,291810.0,318420.0,318210.0,317290.0,318460.0,"hypothetical protein, conserved"
4529,Tb927.7.6930,1114200.0,1197200.0,1213500.0,1142200.0,1164000.0,1131900.0,"ATPase, putative"
4530,Tb927.7.6950,186530.0,193460.0,211960.0,179870.0,192880.0,176670.0,"hypothetical protein, conserved"
4531,Tb927.7.6960,166030.0,179410.0,181210.0,166570.0,172810.0,180140.0,"ubiquitin-conjugating enzyme E2, putative"
4532,Tb927.7.6970,1989800.0,2055900.0,2155100.0,1858700.0,1934700.0,1868900.0,"paraflagellar rod protein, putative"
4533,Tb927.7.6980,1781400.0,1861200.0,1942600.0,1727900.0,1745500.0,1698400.0,"Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region, putative"
4534,Tb927.7.6990,930440.0,945520.0,1009400.0,818280.0,859390.0,810880.0,"hypothetical protein, conserved"
4535,Tb927.7.700,1152900.0,1175500.0,1271700.0,1193600.0,1252800.0,1166000.0,Nucleolar protein 74
4536,Tb927.7.7000,646230.0,695810.0,718290.0,646420.0,671270.0,644370.0,"hook complex protein, conserved"
4537,Tb927.7.7010,123380.0,140980.0,133790.0,142070.0,129920.0,141710.0,"LSU ribosomal protein, mitochondrial, putative"
4538,Tb927.7.7030,934070.0,992960.0,1014200.0,924630.0,953730.0,902380.0,"zinc-finger of a C2HC-type, putative"
4539,Tb927.7.7040,1923900.0,1935600.0,2054800.0,2088900.0,2101000.0,1981400.0,"methylthioadenosine phosphorylase, putative"
4540,Tb927.7.7050,1189200.0,1260200.0,1294800.0,1213300.0,1234100.0,1202600.0,"hypothetical protein, conserved"
4541,Tb927.7.7070,886120.0,953610.0,971850.0,964290.0,994280.0,971070.0,"MYND finger, putative"
4542,Tb927.7.7080,607570.0,628970.0,664240.0,628550.0,619560.0,622200.0,Mitoribosomal SSU assembly factor 19
4543,Tb927.7.7090,713090.0,791960.0,748970.0,440880.0,407260.0,412940.0,"hypothetical protein, conserved"
4544,Tb927.7.710,7320800.0,7676600.0,7924400.0,7504100.0,7546900.0,7338400.0,"heat shock 70 kDa protein, putative"
4545,Tb927.7.7100,266630.0,279840.0,304530.0,275930.0,290600.0,271550.0,hypothetical protein
4546,Tb927.7.7130,811940.0,849280.0,903840.0,842490.0,869250.0,837760.0,"S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase, putative"
4547,Tb927.7.7140,442000.0,526170.0,476420.0,486030.0,455700.0,567520.0,"Vta1 like, putative"
4548,Tb927.7.7160,10072.0,9704.6,9908.2,8976.3,8743.6,8924.0,"kinetoplastid-specific dual specificity phosphatase, putative"
4549,Tb927.7.7180,503840.0,539990.0,551320.0,477740.0,496040.0,475290.0,"leucine-rich repeat protein 1 (LRRP1), putative"
4550,Tb927.7.7190,107960.0,111330.0,116560.0,105740.0,107890.0,106430.0,"hypothetical protein, conserved"
4551,Tb927.7.7210,1453800.0,1515700.0,1568400.0,1433200.0,1442400.0,1407100.0,Present in the outer mitochondrial membrane proteome 37
4552,Tb927.7.7220,226940.0,258430.0,259370.0,231730.0,234100.0,236640.0,"hypothetical protein, conserved"
4553,Tb927.7.7230,197740.0,207680.0,226900.0,180900.0,194710.0,185970.0,nitroreductase
4554,Tb927.7.7240,499960.0,518150.0,547420.0,461560.0,487470.0,450430.0,"leucine-rich repeat protein (LRRP), putative"
4555,Tb927.7.7250,400120.0,435180.0,443880.0,394590.0,412930.0,390430.0,"Ankyrin repeats (3 copies), putative"
4556,Tb927.7.7260,277250.0,312120.0,309390.0,291310.0,282210.0,295420.0,"kinesin, putative"
4557,Tb927.7.7270,21418.0,23708.0,24099.0,22835.0,23682.0,21157.0,SUMO-interacting motif-containing protein
4558,Tb927.7.7280,40943.0,42607.0,44514.0,42549.0,42004.0,41504.0,"RNA-binding protein, putative"
4559,Tb927.7.7290,462430.0,525220.0,490720.0,472330.0,483240.0,670430.0,"COG4 transport protein, putative"
4560,Tb927.7.730,636940.0,689910.0,702590.0,622210.0,639490.0,606740.0,Component of motile flagella 49
4561,Tb927.7.7300,694150.0,734030.0,779000.0,733670.0,761340.0,761080.0,"ATP-dependent DEAD/H RNA helicase, putative"
4562,Tb927.7.7320,157960.0,161900.0,173610.0,168190.0,185170.0,182760.0,"hypothetical protein, conserved"
4563,Tb927.7.7330,701550.0,731050.0,759630.0,741940.0,773790.0,737940.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
4564,Tb927.7.7340,94432.0,80535.0,98494.0,79694.0,97749.0,74573.0,"hypothetical protein, conserved"
4565,Tb927.7.7360,372440.0,388550.0,416920.0,355220.0,368500.0,360100.0,cdc2-related kinase 2
4566,Tb927.7.7380,112210.0,117760.0,123850.0,117210.0,123330.0,119760.0,u6 snrna-associated sm-like protein lsm3
4567,Tb927.7.740,682170.0,738960.0,733450.0,745200.0,733750.0,729070.0,"chaperone protein DnaJ, putative"
4568,Tb927.7.7400,729370.0,723170.0,809070.0,535540.0,562220.0,516980.0,Basal body protein
4569,Tb927.7.7410,565490.0,597500.0,618270.0,521930.0,548480.0,529070.0,"Trans-2-enoyl-ACP reductase 2, putative"
4570,Tb927.7.7430,8889400.0,9428200.0,9749700.0,8837700.0,9075600.0,8834900.0,"ATP synthase F1, alpha subunit"
4571,Tb927.7.7440,403800.0,419040.0,456700.0,318570.0,327140.0,330920.0,"hypothetical protein, conserved"
4572,Tb927.7.7450,1441200.0,1503100.0,1542400.0,1402800.0,1405900.0,1356100.0,"GTP-binding protein, putative"
4573,Tb927.7.7460,2911400.0,3022500.0,3181200.0,2486100.0,2594700.0,2459100.0,"hypothetical protein, conserved"
4574,Tb927.7.7470,1372900.0,1432400.0,1458100.0,1590200.0,1635300.0,1578400.0,procyclic-enriched flagellar receptor adenylate cyclase 3
4575,Tb927.7.750,209760.0,227640.0,219360.0,202230.0,203270.0,201890.0,"hypothetical protein, conserved"
4576,Tb927.7.7500,767990.0,778920.0,845920.0,673730.0,703610.0,682080.0,"thymine-7-hydroxylase, putative"
4577,Tb927.7.7530,108750.0,114500.0,117470.0,84558.0,83451.0,78620.0,"receptor-type adenylate cyclase GRESAG 4, putative"
4578,Tb927.7.760,570850.0,592630.0,628770.0,566960.0,587490.0,618360.0,"hypothetical protein, conserved"
4579,Tb927.7.780,39155.0,43021.0,45271.0,42847.0,44004.0,43022.0,"RNA pseudouridylate synthase, putative"
